Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$3,800",0.50%,"$1,822.95","$3,750.88",$71.18,0.06,$1.81,0.001,$180.49,1.133,$107.37,0.726,$41.25,0.402,$20.36,0.054,$0.62,0.007,$24.95,0.641,$76.28,1.44,$68.11,2.94,$84.40,0.685,$43.71,0.467,$5.99,0.056,$34.69,0.16,$0.01,0,$130.17,1.618,0.002,0,$146.28,5.725,$69.95,0.655,$7.61,0.039,$0.23,0.004,$1.32,0.023,$39.93,0.378,$7.28,0.011,$13.08,0.043,$0.15,0.002,$0.47,0.005,$3.78,0.068,$21.17,0.573,$19.06,0.467,$49.05,2.473,$17.21,0.446,$112.95,1.172,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,$97.17,0.65,$49.87,0.35,$25.58,0.19,$13.53,0.11,$7.36,0.06,$4.10,0.04,$2.32,0.02,$1.40,0.01,$0.87,0.01,$0.53,0.01
"$3,900",0.50%,"$1,852.13","$3,850.24",$73.82,0.061,$1.91,0.001,$181.92,1.142,$109.26,0.738,$42.48,0.412,$21.18,0.055,$0.66,0.008,$25.65,0.657,$77.79,1.453,$69.18,2.971,$85.91,0.695,$44.36,0.473,$6.08,0.057,$35.47,0.16,$0.01,0,$132.62,1.64,0.003,0,$148.65,5.781,$72.12,0.663,$7.88,0.04,$0.24,0.004,$1.37,0.024,$41.12,0.388,$7.70,0.012,$13.48,0.044,$0.17,0.002,$0.49,0.005,$3.91,0.07,$21.74,0.587,$19.43,0.475,$49.75,2.497,$18.12,0.456,$114.50,1.184,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$98.28,0.66,$50.65,0.36,$26.11,0.2,$13.88,0.11,$7.59,0.06,$4.24,0.04,$2.42,0.02,$1.47,0.02,$0.92,0.01,$0.57,0.01
"$4,000",0.47%,"$1,880.82","$3,950.47",$76.56,0.063,$2.03,0.001,$183.22,1.149,$110.93,0.749,$43.57,0.422,$21.91,0.057,$0.70,0.008,$26.34,0.672,$79.27,1.463,$70.17,2.999,$87.26,0.704,$44.95,0.479,$6.16,0.058,$36.14,0.17,$0.01,0,$134.97,1.659,0.003,0,$150.82,5.834,$74.39,0.671,$8.20,0.041,$0.25,0.004,$1.40,0.024,$42.17,0.397,$8.04,0.012,$13.87,0.045,$0.18,0.002,$0.51,0.006,$4.05,0.072,$22.28,0.6,$19.76,0.481,$50.41,2.518,$18.97,0.464,$116.00,1.195,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$99.28,0.67,$51.37,0.36,$26.59,0.2,$14.19,0.11,$7.79,0.06,$4.37,0.04,$2.50,0.02,$1.53,0.02,$0.96,0.01,$0.59,0.01
"$4,100",0.45%,"$1,909.05","$4,050.16",$79.12,0.064,$2.13,0.001,$184.47,1.157,$112.69,0.761,$44.72,0.432,$22.66,0.058,$0.72,0.008,$27.10,0.69,$80.75,1.474,$71.17,3.027,$88.62,0.713,$45.53,0.485,$6.25,0.058,$36.84,0.17,$0.01,0,$137.43,1.679,0.003,0,$152.92,5.883,$76.53,0.678,$8.45,0.042,$0.27,0.004,$1.46,0.025,$43.27,0.407,$8.41,0.012,$14.24,0.046,$0.19,0.002,$0.53,0.006,$4.21,0.075,$22.89,0.615,$20.11,0.487,$51.06,2.539,$19.99,0.472,$117.44,1.207,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$100.25,0.67,$52.05,0.37,$27.05,0.2,$14.50,0.11,$8.00,0.07,$4.50,0.04,$2.59,0.02,$1.58,0.02,$0.99,0.01,$0.62,0.01
"$4,200",0.42%,"$1,936.84","$4,150.26",$81.50,0.065,$2.26,0.001,$185.63,1.164,$114.34,0.771,$45.68,0.44,$23.35,0.06,$0.74,0.008,$27.81,0.707,$82.10,1.484,$72.18,3.053,$89.89,0.721,$46.05,0.49,$6.33,0.059,$37.50,0.17,$0.01,0,$139.83,1.699,0.003,0,$155.05,5.931,$78.65,0.685,$8.70,0.042,$0.27,0.004,$1.49,0.025,$44.19,0.415,$8.74,0.013,$14.61,0.047,$0.19,0.002,$0.55,0.006,$4.35,0.078,$23.46,0.629,$20.44,0.493,$51.74,2.56,$20.88,0.48,$118.95,1.218,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$101.17,0.68,$52.71,0.37,$27.50,0.21,$14.80,0.12,$8.19,0.07,$4.63,0.04,$2.67,0.03,$1.64,0.02,$1.03,0.01,$0.64,0.01
"$4,300",0.42%,"$1,964.21","$4,249.24",$84.02,0.067,$2.39,0.001,$186.84,1.171,$115.90,0.781,$46.68,0.449,$24.15,0.061,$0.76,0.008,$28.51,0.723,$83.51,1.495,$73.22,3.082,$91.17,0.729,$46.61,0.495,$6.41,0.06,$38.15,0.17,$0.01,0,$142.20,1.718,0.003,0,$156.89,5.975,$80.73,0.692,$8.99,0.043,$0.28,0.004,$1.54,0.026,$45.14,0.423,$9.15,0.013,$14.99,0.048,$0.20,0.002,$0.56,0.006,$4.50,0.08,$24.01,0.643,$20.85,0.5,$52.37,2.582,$21.87,0.489,$120.33,1.229,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$102.10,0.68,$53.38,0.38,$27.96,0.21,$15.11,0.12,$8.40,0.07,$4.77,0.04,$2.76,0.03,$1.70,0.02,$1.07,0.01,$0.66,0.01
"$4,400",0.41%,"$1,991.16","$4,349.59",$86.34,0.068,$2.54,0.001,$187.98,1.178,$117.56,0.792,$47.79,0.458,$24.93,0.063,$0.80,0.009,$29.18,0.738,$84.84,1.504,$74.15,3.107,$92.43,0.737,$47.17,0.5,$6.49,0.06,$38.77,0.18,$0.01,0,$144.51,1.737,0.003,0,$158.93,6.021,$83.12,0.7,$9.25,0.044,$0.29,0.004,$1.61,0.027,$46.18,0.432,$9.56,0.014,$15.38,0.049,$0.20,0.002,$0.59,0.007,$4.65,0.082,$24.53,0.656,$21.17,0.506,$52.98,2.601,$22.90,0.497,$121.61,1.24,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$102.99,0.69,$54.00,0.38,$28.38,0.21,$15.40,0.12,$8.59,0.07,$4.90,0.04,$2.85,0.03,$1.76,0.02,$1.12,0.01,$0.70,0.01
"$4,500",0.40%,"$2,017.70","$4,448.89",$88.77,0.069,$2.68,0.001,$189.01,1.184,$119.18,0.802,$48.88,0.467,$25.71,0.064,$0.82,0.009,$29.84,0.753,$86.29,1.514,$75.08,3.132,$93.63,0.744,$47.70,0.506,$6.56,0.061,$39.36,0.18,$0.01,0,$146.84,1.756,0.003,0,$160.86,6.065,$85.38,0.706,$9.52,0.045,$0.32,0.004,$1.67,0.027,$47.21,0.44,$9.96,0.014,$15.75,0.05,$0.21,0.002,$0.62,0.007,$4.79,0.084,$25.05,0.668,$21.51,0.512,$53.57,2.62,$23.96,0.506,$122.88,1.25,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$103.79,0.69,$54.58,0.39,$28.78,0.21,$15.66,0.12,$8.78,0.07,$5.03,0.04,$2.94,0.03,$1.82,0.02,$1.16,0.01,$0.73,0.01
"$4,600",0.38%,"$2,043.86","$4,549.82",$91.29,0.07,$2.83,0.001,$190.08,1.19,$120.58,0.811,$49.94,0.477,$26.52,0.065,$0.87,0.01,$30.56,0.769,$87.62,1.522,$76.03,3.156,$94.75,0.751,$48.17,0.51,$6.63,0.061,$39.95,0.18,$0.01,0,$149.19,1.774,0.003,0,$162.76,6.106,$87.39,0.713,$9.82,0.046,$0.32,0.004,$1.71,0.028,$48.23,0.449,$10.42,0.014,$16.10,0.051,$0.22,0.002,$0.65,0.007,$4.94,0.087,$25.62,0.682,$21.87,0.518,$54.17,2.638,$25.10,0.515,$124.09,1.259,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$104.64,0.7,$55.19,0.39,$29.19,0.22,$15.94,0.12,$8.96,0.07,$5.15,0.04,$3.02,0.03,$1.88,0.02,$1.20,0.01,$0.76,0.01
"$4,700",0.38%,"$2,069.63","$4,649.13",$93.74,0.071,$2.98,0.001,$191.13,1.197,$122.12,0.82,$51.09,0.487,$27.30,0.067,$0.89,0.01,$31.18,0.782,$88.87,1.531,$76.97,3.181,$95.97,0.759,$48.68,0.515,$6.72,0.062,$40.57,0.18,$0.01,0,$151.48,1.792,0.003,0,$164.64,6.147,$89.60,0.719,$10.10,0.046,$0.34,0.004,$1.75,0.028,$49.35,0.458,$10.86,0.015,$16.43,0.052,$0.22,0.003,$0.67,0.007,$5.08,0.089,$26.10,0.694,$22.22,0.524,$54.75,2.657,$26.21,0.523,$125.27,1.269,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$105.48,0.7,$55.81,0.39,$29.62,0.22,$16.24,0.13,$9.17,0.07,$5.30,0.05,$3.13,0.03,$1.96,0.02,$1.26,0.01,$0.81,0.01
"$4,800",0.36%,"$2,095.04","$4,750.55",$96.24,0.072,$3.14,0.001,$192.09,1.202,$123.54,0.829,$52.14,0.496,$28.02,0.068,$0.91,0.01,$31.82,0.797,$90.13,1.54,$77.87,3.203,$97.07,0.765,$49.13,0.519,$6.79,0.062,$41.15,0.18,$0.01,0,$153.72,1.809,0.003,0,$166.43,6.188,$91.76,0.725,$10.40,0.047,$0.35,0.004,$1.80,0.029,$50.35,0.467,$11.24,0.015,$16.78,0.053,$0.23,0.003,$0.68,0.007,$5.23,0.091,$26.59,0.706,$22.53,0.529,$55.34,2.674,$27.27,0.531,$126.45,1.278,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$106.24,0.71,$56.35,0.4,$29.99,0.22,$16.48,0.13,$9.32,0.08,$5.40,0.05,$3.19,0.03,$2.01,0.02,$1.29,0.01,$0.83,0.01
"$4,900",0.35%,"$2,120.10","$4,849.83",$98.57,0.073,$3.34,0.001,$193.03,1.208,$124.97,0.838,$53.21,0.505,$28.65,0.069,$0.94,0.01,$32.50,0.812,$91.31,1.548,$78.71,3.224,$98.16,0.772,$49.60,0.524,$6.84,0.063,$41.71,0.19,$0.01,0,$155.91,1.826,0.003,0,$168.24,6.229,$94.14,0.732,$10.68,0.048,$0.37,0.004,$1.82,0.03,$51.39,0.475,$11.59,0.015,$17.06,0.054,$0.24,0.003,$0.70,0.008,$5.38,0.093,$27.11,0.719,$22.86,0.535,$55.85,2.689,$28.26,0.539,$127.65,1.287,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,$106.99,0.71,$56.89,0.4,$30.36,0.22,$16.72,0.13,$9.49,0.08,$5.51,0.05,$3.27,0.03,$2.06,0.02,$1.33,0.01,$0.85,0.01
"$5,000",0.34%,"$2,144.81","$4,949.59",$101.11,0.074,$3.52,0.001,$193.95,1.213,$126.33,0.846,$54.23,0.513,$29.37,0.071,$0.95,0.01,$33.09,0.825,$92.37,1.555,$79.54,3.245,$99.19,0.778,$50.04,0.528,$6.89,0.063,$42.26,0.19,$0.01,0,$158.15,1.842,0.003,0,$169.97,6.266,$96.47,0.739,$10.98,0.048,$0.39,0.004,$1.85,0.03,$52.38,0.484,$12.00,0.016,$17.37,0.055,$0.24,0.003,$0.71,0.008,$5.51,0.095,$27.58,0.731,$23.15,0.54,$56.39,2.705,$29.40,0.546,$128.75,1.296,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,$107.72,0.72,$57.41,0.4,$30.71,0.23,$16.96,0.13,$9.64,0.08,$5.61,0.05,$3.34,0.03,$2.10,0.02,$1.36,0.01,$0.87,0.01
"$5,100",0.34%,"$2,169.18","$5,049.05",$103.59,0.076,$3.68,0.001,$194.86,1.219,$127.76,0.856,$55.30,0.523,$30.13,0.072,$0.96,0.01,$33.72,0.839,$93.60,1.563,$80.36,3.267,$100.19,0.785,$50.45,0.532,$6.95,0.063,$42.79,0.19,$0.01,0,$160.44,1.859,0.004,0,$171.82,6.304,$98.80,0.745,$11.29,0.049,$0.40,0.005,$1.89,0.03,$53.41,0.492,$12.42,0.016,$17.71,0.056,$0.24,0.003,$0.72,0.008,$5.66,0.097,$28.06,0.743,$23.45,0.546,$56.91,2.722,$30.48,0.555,$129.95,1.304,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,$108.43,0.72,$57.93,0.41,$31.07,0.23,$17.20,0.13,$9.81,0.08,$5.73,0.05,$3.42,0.03,$2.16,0.02,$1.40,0.01,$0.90,0.01
"$5,200",0.34%,"$2,193.21","$5,149.52",$106.29,0.077,$3.89,0.001,$195.70,1.224,$129.19,0.865,$56.32,0.532,$30.88,0.073,$1.00,0.011,$34.42,0.854,$94.76,1.571,$81.23,3.289,$101.19,0.791,$50.87,0.536,$7.02,0.064,$43.30,0.19,$0.01,0,$162.73,1.875,0.004,0,$173.70,6.342,$101.18,0.751,$11.57,0.05,$0.41,0.005,$1.92,0.031,$54.40,0.502,$12.82,0.017,$18.06,0.057,$0.25,0.003,$0.74,0.008,$5.85,0.1,$28.57,0.754,$23.78,0.551,$57.45,2.738,$31.66,0.562,$131.07,1.313,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$109.10,0.73,$58.41,0.41,$31.40,0.23,$17.41,0.13,$9.96,0.08,$5.83,0.05,$3.49,0.03,$2.21,0.02,$1.43,0.02,$0.92,0.01
"$5,300",0.31%,"$2,216.92","$5,249.49",$108.57,0.078,$4.03,0.001,$196.52,1.229,$130.47,0.872,$57.26,0.54,$31.62,0.075,$1.03,0.011,$35.04,0.866,$95.79,1.579,$82.06,3.309,$102.21,0.797,$51.29,0.54,$7.08,0.064,$43.84,0.19,$0.01,0,$164.95,1.891,0.004,0,$175.38,6.379,$103.34,0.757,$11.86,0.051,$0.43,0.005,$1.95,0.031,$55.30,0.509,$13.23,0.017,$18.39,0.058,$0.26,0.003,$0.77,0.008,$6.03,0.102,$29.01,0.764,$24.07,0.556,$57.99,2.753,$32.76,0.57,$132.20,1.321,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$109.75,0.73,$58.88,0.41,$31.72,0.23,$17.62,0.14,$10.10,0.08,$5.92,0.05,$3.55,0.03,$2.25,0.02,$1.46,0.02,$0.94,0.01
"$5,400",0.31%,"$2,240.32","$5,350.79",$110.92,0.079,$4.23,0.001,$197.34,1.234,$131.70,0.88,$58.31,0.55,$32.34,0.076,$1.05,0.011,$35.61,0.879,$96.87,1.586,$82.87,3.329,$103.12,0.803,$51.68,0.544,$7.13,0.065,$44.32,0.19,$0.01,0,$167.25,1.907,0.004,0,$177.09,6.415,$105.75,0.764,$12.16,0.051,$0.46,0.005,$2.00,0.032,$56.31,0.519,$13.63,0.017,$18.71,0.058,$0.27,0.003,$0.79,0.009,$6.15,0.104,$29.45,0.775,$24.35,0.561,$58.53,2.768,$34.06,0.578,$133.19,1.329,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$110.40,0.73,$59.35,0.42,$32.04,0.24,$17.84,0.14,$10.24,0.08,$6.01,0.05,$3.61,0.03,$2.29,0.02,$1.49,0.02,$0.96,0.01
"$5,500",0.30%,"$2,263.42","$5,450.86",$113.14,0.08,$4.46,0.001,$198.13,1.239,$133.06,0.888,$59.31,0.559,$33.08,0.077,$1.08,0.012,$36.19,0.89,$97.95,1.593,$83.70,3.349,$104.09,0.809,$52.05,0.548,$7.18,0.065,$44.87,0.2,$0.01,0,$169.70,1.923,0.004,0,$178.69,6.45,$107.99,0.771,$12.49,0.052,$0.47,0.005,$2.04,0.032,$57.27,0.527,$14.05,0.018,$19.02,0.059,$0.27,0.003,$0.81,0.009,$6.32,0.106,$29.86,0.784,$24.68,0.566,$59.02,2.783,$35.44,0.587,$134.25,1.336,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$111.03,0.74,$59.80,0.42,$32.35,0.24,$18.04,0.14,$10.37,0.08,$6.10,0.05,$3.67,0.03,$2.33,0.02,$1.52,0.02,$0.98,0.01
"$5,600",0.29%,"$2,286.22","$5,549.77",$115.46,0.081,$4.73,0.002,$198.89,1.243,$134.27,0.897,$60.34,0.567,$33.83,0.078,$1.11,0.012,$36.80,0.903,$98.92,1.599,$84.44,3.368,$105.08,0.815,$52.43,0.552,$7.23,0.065,$45.42,0.2,$0.01,0,$172.08,1.94,0.004,0,$180.27,6.485,$110.21,0.776,$12.83,0.053,$0.49,0.005,$2.09,0.032,$58.25,0.535,$14.48,0.018,$19.35,0.06,$0.27,0.003,$0.84,0.009,$6.47,0.108,$30.32,0.795,$24.97,0.571,$59.47,2.798,$36.74,0.595,$135.34,1.345,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$111.65,0.74,$60.26,0.42,$32.66,0.24,$18.26,0.14,$10.52,0.08,$6.21,0.05,$3.75,0.03,$2.39,0.02,$1.56,0.02,$1.02,0.01
"$5,700",0.29%,"$2,308.72","$5,649.53",$117.80,0.082,$5.00,0.002,$199.65,1.248,$135.55,0.905,$61.20,0.575,$34.63,0.08,$1.13,0.012,$37.44,0.916,$99.86,1.606,$85.20,3.387,$106.00,0.821,$52.82,0.555,$7.28,0.066,$45.90,0.2,$0.01,0,$174.25,1.955,0.004,0,$181.82,6.519,$112.55,0.783,$13.20,0.054,$0.51,0.005,$2.14,0.033,$59.06,0.542,$14.94,0.019,$19.70,0.061,$0.28,0.003,$0.86,0.009,$6.67,0.111,$30.77,0.805,$25.24,0.576,$59.97,2.811,$37.92,0.603,$136.33,1.352,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,$112.25,0.75,$60.70,0.42,$32.97,0.24,$18.46,0.14,$10.66,0.09,$6.30,0.05,$3.81,0.03,$2.43,0.02,$1.59,0.02,$1.04,0.01
"$5,800",0.27%,"$2,330.94","$5,749.97",$120.21,0.083,$5.20,0.002,$200.39,1.252,$136.78,0.913,$62.04,0.582,$35.31,0.081,$1.20,0.013,$37.99,0.927,$100.90,1.612,$85.94,3.405,$106.91,0.826,$53.15,0.559,$7.34,0.066,$46.42,0.2,$0.01,0,$176.44,1.97,0.005,0,$183.29,6.55,$114.69,0.788,$13.45,0.054,$0.52,0.005,$2.16,0.033,$59.88,0.549,$15.31,0.019,$20.00,0.062,$0.30,0.003,$0.90,0.01,$6.81,0.112,$31.18,0.815,$25.51,0.581,$60.43,2.825,$39.12,0.61,$137.32,1.359,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,$112.86,0.75,$61.15,0.43,$33.29,0.24,$18.68,0.14,$10.80,0.09,$6.39,0.05,$3.87,0.03,$2.48,0.02,$1.62,0.02,$1.06,0.01
"$5,900",0.26%,"$2,352.90","$5,849.71",$122.34,0.083,$5.44,0.002,$201.09,1.257,$138.05,0.92,$62.96,0.589,$36.03,0.082,$1.23,0.013,$38.58,0.939,$101.81,1.618,$86.62,3.424,$107.78,0.832,$53.51,0.562,$7.40,0.067,$46.87,0.2,$0.01,0,$178.63,1.983,0.005,0,$184.76,6.581,$116.78,0.793,$13.71,0.055,$0.54,0.005,$2.22,0.033,$60.75,0.556,$15.74,0.019,$20.29,0.063,$0.32,0.003,$0.92,0.01,$7.01,0.115,$31.57,0.824,$25.77,0.585,$60.85,2.838,$40.37,0.617,$138.26,1.366,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,$113.42,0.75,$61.56,0.43,$33.58,0.25,$18.88,0.14,$10.94,0.09,$6.49,0.05,$3.94,0.04,$2.53,0.02,$1.66,0.02,$1.08,0.01
"$6,000",0.27%,"$2,374.60","$5,949.60",$124.48,0.084,$5.72,0.002,$201.77,1.261,$139.21,0.928,$63.91,0.597,$36.75,0.083,$1.26,0.013,$39.14,0.95,$102.83,1.624,$87.36,3.442,$108.58,0.837,$53.85,0.566,$7.45,0.067,$47.28,0.2,$0.01,0,$181.04,1.998,0.005,0,$186.30,6.615,$119.12,0.799,$14.11,0.056,$0.55,0.005,$2.26,0.034,$61.65,0.564,$16.13,0.02,$20.62,0.064,$0.32,0.003,$0.94,0.01,$7.16,0.117,$31.98,0.834,$26.06,0.59,$61.30,2.852,$41.67,0.625,$139.37,1.374,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$113.97,0.76,$61.97,0.43,$33.87,0.25,$19.08,0.15,$11.07,0.09,$6.58,0.06,$4.01,0.04,$2.58,0.02,$1.70,0.02,$1.11,0.01
"$6,100",0.25%,"$2,396.03","$6,049.08",$126.71,0.085,$5.96,0.002,$202.46,1.265,$140.20,0.934,$64.82,0.606,$37.50,0.085,$1.28,0.014,$39.72,0.963,$103.78,1.63,$88.07,3.461,$109.34,0.842,$54.15,0.569,$7.48,0.067,$47.70,0.21,$0.01,0,$183.28,2.013,0.005,0,$187.68,6.645,$121.28,0.805,$14.33,0.056,$0.57,0.005,$2.28,0.034,$62.54,0.572,$16.59,0.02,$20.90,0.065,$0.33,0.004,$0.95,0.01,$7.33,0.12,$32.40,0.843,$26.30,0.594,$61.77,2.866,$43.00,0.632,$140.28,1.38,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$114.53,0.76,$62.40,0.44,$34.18,0.25,$19.30,0.15,$11.24,0.09,$6.70,0.06,$4.09,0.04,$2.64,0.03,$1.74,0.02,$1.15,0.01
"$6,200",0.25%,"$2,417.21","$6,150.31",$128.93,0.086,$6.24,0.002,$203.09,1.269,$141.31,0.941,$65.80,0.614,$38.28,0.086,$1.32,0.014,$40.30,0.975,$104.78,1.636,$88.80,3.478,$110.13,0.846,$54.47,0.572,$7.52,0.068,$48.15,0.21,$0.01,0,$185.46,2.027,0.006,0,$189.19,6.675,$123.50,0.81,$14.63,0.057,$0.59,0.005,$2.32,0.034,$63.48,0.579,$17.06,0.021,$21.21,0.065,$0.34,0.004,$0.99,0.01,$7.48,0.122,$32.82,0.853,$26.57,0.599,$62.24,2.879,$44.16,0.64,$141.31,1.387,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$115.04,0.76,$62.78,0.44,$34.45,0.25,$19.50,0.15,$11.37,0.09,$6.79,0.06,$4.16,0.04,$2.69,0.03,$1.77,0.02,$1.17,0.01
"$6,300",0.24%,"$2,438.14","$6,249.68",$131.21,0.087,$6.52,0.002,$203.73,1.273,$142.30,0.947,$66.74,0.621,$38.94,0.087,$1.34,0.014,$40.90,0.988,$105.63,1.641,$89.53,3.495,$110.99,0.851,$54.80,0.575,$7.56,0.068,$48.63,0.21,$0.01,0,$187.57,2.041,0.006,0,$190.66,6.706,$125.67,0.815,$14.98,0.058,$0.62,0.005,$2.38,0.035,$64.36,0.586,$17.44,0.021,$21.49,0.066,$0.34,0.004,$1.00,0.011,$7.63,0.124,$33.27,0.864,$26.84,0.603,$62.69,2.892,$45.32,0.647,$142.25,1.394,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$115.56,0.77,$63.16,0.44,$34.72,0.25,$19.69,0.15,$11.51,0.09,$6.89,0.06,$4.23,0.04,$2.74,0.03,$1.81,0.02,$1.19,0.01
"$6,400",0.24%,"$2,458.83","$6,349.61",$133.37,0.088,$6.81,0.002,$204.37,1.277,$143.38,0.953,$67.65,0.629,$39.63,0.088,$1.35,0.014,$41.43,0.999,$106.49,1.647,$90.24,3.511,$111.81,0.856,$55.12,0.578,$7.61,0.068,$49.08,0.21,$0.01,0,$189.88,2.055,0.006,0,$192.00,6.735,$128.04,0.821,$15.27,0.058,$0.63,0.005,$2.42,0.035,$65.22,0.593,$17.80,0.021,$21.83,0.067,$0.34,0.004,$1.01,0.011,$7.78,0.125,$33.66,0.873,$27.08,0.607,$63.16,2.904,$46.70,0.654,$143.17,1.401,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,$116.08,0.77,$63.54,0.44,$34.99,0.26,$19.88,0.15,$11.63,0.09,$6.98,0.06,$4.29,0.04,$2.78,0.03,$1.84,0.02,$1.22,0.01
"$6,500",0.23%,"$2,479.29","$6,450.36",$135.60,0.089,$7.03,0.002,$204.96,1.28,$144.43,0.96,$68.44,0.635,$40.29,0.089,$1.38,0.015,$41.91,1.008,$107.25,1.652,$90.91,3.527,$112.65,0.861,$55.47,0.582,$7.66,0.069,$49.53,0.21,$0.01,0,$192.07,2.068,0.006,0,$193.28,6.762,$130.34,0.826,$15.54,0.059,$0.65,0.005,$2.45,0.036,$65.99,0.6,$18.21,0.022,$22.09,0.068,$0.35,0.004,$1.04,0.011,$7.89,0.127,$34.01,0.881,$27.34,0.612,$63.57,2.915,$47.97,0.661,$144.10,1.407,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,$116.55,0.77,$63.89,0.44,$35.23,0.26,$20.05,0.15,$11.75,0.09,$7.07,0.06,$4.36,0.04,$2.83,0.03,$1.87,0.02,$1.24,0.01
