plan_id,age,premium_single
67138CA0240570,11,343.070000000
67138CA0240570,10,343.070000000
67138CA0240570,9,343.070000000
67138CA0240570,12,343.070000000
67138CA0240570,13,343.070000000
67138CA0240570,15,373.560000000
67138CA0240570,14,343.070000000
67138CA0240570,17,396.880000000
67138CA0240570,18,409.440000000
67138CA0240570,16,385.220000000
67138CA0240570,19,421.990000000
67138CA0240570,23,448.450000000
67138CA0240570,24,448.450000000
67138CA0240570,20,435.000000000
67138CA0240570,21,448.450000000
67138CA0240570,22,448.450000000
67138CA0240570,28,487.470000000
67138CA0240570,27,469.980000000
67138CA0240570,25,450.250000000
67138CA0240570,26,459.220000000
67138CA0240570,32,530.520000000
67138CA0240570,30,508.990000000
67138CA0240570,31,519.760000000
67138CA0240570,29,501.820000000
67138CA0240570,36,551.600000000
67138CA0240570,34,544.420000000
67138CA0240570,33,537.250000000
67138CA0240570,35,548.010000000
67138CA0240570,40,573.120000000
67138CA0240570,39,565.950000000
67138CA0240570,38,558.770000000
67138CA0240570,37,555.180000000
67138CA0240570,43,608.550000000
67138CA0240570,42,594.200000000
67138CA0240570,41,583.890000000
67138CA0240570,44,626.490000000
67138CA0240570,46,672.680000000
67138CA0240570,45,647.570000000
67138CA0240570,47,700.930000000
67138CA0240570,49,765.060000000
67138CA0240570,50,800.940000000
67138CA0240570,48,733.220000000
67138CA0240570,51,836.360000000
67138CA0240570,54,957.450000000
67138CA0240570,53,914.840000000
67138CA0240570,52,875.380000000
67138CA0240570,56,1046.240000000
67138CA0240570,58,1142.660000000
67138CA0240570,57,1092.880000000
67138CA0240570,55,1000.050000000
67138CA0240570,63,1323.830000000
67138CA0240570,61,1260.150000000
67138CA0240570,59,1167.320000000
67138CA0240570,62,1288.400000000
67138CA0240570,60,1217.100000000
67138CA0240570,64,1345.350000000
67138CA0240570,65,1345.350000000
67138CA0240571-33,0,347.600000000
67138CA0240571-33,1,347.600000000
67138CA0240571-33,3,347.600000000
67138CA0240571-33,4,347.600000000
67138CA0240571-33,2,347.600000000
67138CA0240571-33,5,347.600000000
67138CA0240571-33,9,347.600000000
67138CA0240571-33,8,347.600000000
67138CA0240571-33,7,347.600000000
67138CA0240571-33,6,347.600000000
67138CA0240571-33,10,347.600000000
67138CA0240571-33,11,347.600000000
67138CA0240571-33,14,347.600000000
67138CA0240571-33,12,347.600000000
67138CA0240571-33,13,347.600000000
67138CA0240571-33,18,414.270000000
67138CA0240571-33,16,389.940000000
67138CA0240571-33,15,378.230000000
67138CA0240571-33,17,401.650000000
67138CA0240571-33,21,453.460000000
67138CA0240571-33,19,426.880000000
67138CA0240571-33,22,453.460000000
67138CA0240571-33,20,439.940000000
67138CA0240571-33,24,453.460000000
67138CA0240571-33,25,455.260000000
67138CA0240571-33,26,464.270000000
67138CA0240571-33,23,453.460000000
67138CA0240571-33,27,475.080000000
67138CA0240571-33,29,507.060000000
67138CA0240571-33,28,492.650000000
67138CA0240571-33,31,525.080000000
67138CA0240571-33,32,535.890000000
67138CA0240571-33,30,514.270000000
67138CA0240571-33,34,549.850000000
67138CA0240571-33,33,542.650000000
67138CA0240571-33,36,557.060000000
67138CA0240571-33,37,560.660000000
67138CA0240571-33,35,553.460000000
67138CA0240571-33,38,564.270000000
67138CA0240571-33,39,571.480000000
67138CA0240571-33,41,589.490000000
67138CA0240571-33,40,578.680000000
67138CA0240571-33,42,599.850000000
67138CA0240571-33,44,632.290000000
67138CA0240571-33,46,678.680000000
67138CA0240571-33,43,614.270000000
67138CA0240571-33,45,653.460000000
67138CA0240571-33,49,771.480000000
67138CA0240571-33,48,739.500000000
67138CA0240571-33,47,707.060000000
67138CA0240571-33,50,807.510000000
67138CA0240571-33,53,921.930000000
67138CA0240571-33,51,843.100000000
67138CA0240571-33,52,882.290000000
67138CA0240571-33,55,1007.520000000
67138CA0240571-33,54,964.720000000
67138CA0240571-33,56,1053.910000000
67138CA0240571-33,57,1100.760000000
67138CA0240571-33,59,1175.540000000
67138CA0240571-33,58,1150.760000000
67138CA0240571-33,60,1225.540000000
67138CA0240571-33,62,1297.160000000
67138CA0240571-33,63,1332.750000000
67138CA0240571-33,61,1268.780000000
67138CA0240571-33,64,1354.380000000
67138CA0240571-33,65,1354.380000000
40733CA0090084,1,508.860000000
40733CA0090084,0,508.860000000
40733CA0090084,4,508.860000000
40733CA0090084,2,508.860000000
40733CA0090084,3,508.860000000
40733CA0090084,7,508.860000000
40733CA0090084,5,508.860000000
40733CA0090084,6,508.860000000
40733CA0090084,10,508.860000000
40733CA0090084,11,508.860000000
40733CA0090084,9,508.860000000
40733CA0090084,8,508.860000000
40733CA0090084,12,508.860000000
40733CA0090084,13,508.860000000
40733CA0090084,15,554.100000000
40733CA0090084,14,508.860000000
40733CA0090084,17,588.690000000
40733CA0090084,19,625.940000000
40733CA0090084,18,607.310000000
40733CA0090084,16,571.390000000
40733CA0090084,21,665.180000000
40733CA0090084,20,645.230000000
40733CA0090084,23,665.180000000
40733CA0090084,22,665.180000000
40733CA0090084,26,681.150000000
40733CA0090084,25,667.840000000
40733CA0090084,27,697.110000000
40733CA0090084,24,665.180000000
40733CA0090084,30,754.980000000
40733CA0090084,29,744.340000000
40733CA0090084,31,770.950000000
40733CA0090084,28,723.050000000
40733CA0090084,35,812.850000000
40733CA0090084,33,796.890000000
40733CA0090084,34,807.530000000
40733CA0090084,32,786.910000000
40733CA0090084,37,823.500000000
40733CA0090084,38,828.820000000
40733CA0090084,39,839.460000000
40733CA0090084,36,818.170000000
40733CA0090084,41,866.070000000
40733CA0090084,40,850.100000000
40733CA0090084,43,902.650000000
40733CA0090084,42,881.370000000
40733CA0090084,46,997.770000000
40733CA0090084,45,960.520000000
40733CA0090084,44,929.260000000
40733CA0090084,48,1087.570000000
40733CA0090084,49,1134.800000000
40733CA0090084,50,1188.020000000
40733CA0090084,47,1039.680000000
40733CA0090084,51,1240.570000000
40733CA0090084,52,1298.440000000
40733CA0090084,54,1420.160000000
40733CA0090084,53,1356.970000000
40733CA0090084,56,1551.870000000
40733CA0090084,55,1483.360000000
40733CA0090084,57,1621.050000000
40733CA0090084,58,1694.890000000
40733CA0090084,61,1869.160000000
40733CA0090084,59,1731.470000000
40733CA0090084,62,1911.070000000
40733CA0090084,60,1805.310000000
40733CA0090084,63,1963.620000000
40733CA0090084,64,1994.880000000
40733CA0090084,65,1994.880000000
20523CA0031253,0,239.470000000
20523CA0031253,2,239.470000000
20523CA0031253,3,239.470000000
20523CA0031253,4,239.470000000
20523CA0031253,1,239.470000000
20523CA0031253,5,239.470000000
20523CA0031253,7,239.470000000
20523CA0031253,9,239.470000000
20523CA0031253,8,239.470000000
20523CA0031253,6,239.470000000
20523CA0031253,10,239.470000000
20523CA0031253,13,239.470000000
20523CA0031253,11,239.470000000
20523CA0031253,12,239.470000000
20523CA0031253,14,239.470000000
20523CA0031253,16,268.890000000
20523CA0031253,15,260.750000000
20523CA0031253,19,294.560000000
20523CA0031253,20,303.640000000
20523CA0031253,18,285.790000000
20523CA0031253,17,277.030000000
20523CA0031253,21,313.030000000
20523CA0031253,22,313.030000000
20523CA0031253,23,313.030000000
20523CA0031253,24,313.030000000
20523CA0031253,26,320.540000000
20523CA0031253,27,328.050000000
20523CA0031253,25,314.280000000
20523CA0031253,31,362.800000000
20523CA0031253,30,355.290000000
20523CA0031253,29,350.280000000
20523CA0031253,28,340.260000000
20523CA0031253,34,380.020000000
20523CA0031253,33,375.010000000
20523CA0031253,32,370.310000000
20523CA0031253,36,385.020000000
20523CA0031253,35,382.520000000
20523CA0031253,37,387.530000000
20523CA0031253,39,395.040000000
20523CA0031253,38,390.030000000
20523CA0031253,41,407.560000000
20523CA0031253,40,400.050000000
20523CA0031253,42,414.760000000
20523CA0031253,43,424.780000000
20523CA0031253,45,452.010000000
20523CA0031253,46,469.540000000
20523CA0031253,44,437.300000000
20523CA0031253,47,489.260000000
20523CA0031253,50,559.070000000
20523CA0031253,49,534.030000000
20523CA0031253,48,511.800000000
20523CA0031253,51,583.800000000
20523CA0031253,54,668.320000000
20523CA0031253,55,698.050000000
20523CA0031253,53,638.580000000
20523CA0031253,52,611.030000000
20523CA0031253,58,797.600000000
20523CA0031253,57,762.850000000
20523CA0031253,56,730.290000000
20523CA0031253,59,814.810000000
20523CA0031253,61,879.610000000
20523CA0031253,60,849.560000000
20523CA0031253,63,924.060000000
20523CA0031253,64,938.770000000
20523CA0031253,65,938.770000000
20523CA0031253,62,899.330000000
20523CA0031260,1,294.360000000
20523CA0031260,0,294.360000000
20523CA0031260,2,294.360000000
20523CA0031260,3,294.360000000
20523CA0031260,7,294.360000000
20523CA0031260,6,294.360000000
20523CA0031260,5,294.360000000
20523CA0031260,4,294.360000000
20523CA0031260,11,294.360000000
20523CA0031260,10,294.360000000
20523CA0031260,9,294.360000000
20523CA0031260,8,294.360000000
20523CA0031260,14,294.360000000
20523CA0031260,13,294.360000000
20523CA0031260,12,294.360000000
20523CA0031260,15,320.530000000
20523CA0031260,18,351.310000000
20523CA0031260,17,340.540000000
20523CA0031260,16,330.530000000
20523CA0031260,21,384.790000000
20523CA0031260,20,373.250000000
20523CA0031260,22,384.790000000
20523CA0031260,19,362.090000000
20523CA0031260,23,384.790000000
20523CA0031260,25,386.330000000
20523CA0031260,24,384.790000000
20523CA0031260,26,394.020000000
20523CA0031260,28,418.270000000
20523CA0031260,30,436.740000000
20523CA0031260,29,430.580000000
20523CA0031260,27,403.260000000
20523CA0031260,34,467.140000000
20523CA0031260,33,460.980000000
20523CA0031260,32,455.210000000
20523CA0031260,31,445.970000000
20523CA0031260,38,479.450000000
20523CA0031260,36,473.290000000
20523CA0031260,37,476.370000000
20523CA0031260,35,470.210000000
20523CA0031260,40,491.760000000
20523CA0031260,42,509.850000000
20523CA0031260,41,501.000000000
20523CA0031260,39,485.610000000
20523CA0031260,44,537.550000000
20523CA0031260,43,522.160000000
20523CA0031260,45,555.640000000
20523CA0031260,46,577.190000000
20523CA0031260,48,629.130000000
20523CA0031260,49,656.450000000
20523CA0031260,47,601.430000000
20523CA0031260,50,687.230000000
20523CA0031260,52,751.110000000
20523CA0031260,51,717.630000000
20523CA0031260,53,784.970000000
20523CA0031260,54,821.530000000
20523CA0031260,55,858.080000000
20523CA0031260,56,897.720000000
20523CA0031260,58,980.450000000
20523CA0031260,57,937.730000000
20523CA0031260,63,1135.900000000
20523CA0031260,61,1081.260000000
20523CA0031260,62,1105.500000000
20523CA0031260,60,1044.320000000
20523CA0031260,59,1001.610000000
20523CA0031260,65,1153.990000000
20523CA0031260,64,1153.990000000
20523CA0031616,0,332.580000000
20523CA0031616,1,332.580000000
20523CA0031616,5,332.580000000
20523CA0031616,4,332.580000000
20523CA0031616,3,332.580000000
20523CA0031616,2,332.580000000
20523CA0031616,6,332.580000000
20523CA0031616,7,332.580000000
20523CA0031616,8,332.580000000
20523CA0031616,11,332.580000000
20523CA0031616,10,332.580000000
20523CA0031616,9,332.580000000
20523CA0031616,12,332.580000000
20523CA0031616,13,332.580000000
20523CA0031616,15,362.150000000
20523CA0031616,14,332.580000000
20523CA0031616,16,373.450000000
20523CA0031616,17,384.750000000
20523CA0031616,19,409.100000000
20523CA0031616,18,396.930000000
20523CA0031616,23,434.750000000
20523CA0031616,22,434.750000000
20523CA0031616,20,421.710000000
20523CA0031616,24,434.750000000
20523CA0031616,21,434.750000000
20523CA0031616,26,445.180000000
20523CA0031616,25,436.490000000
20523CA0031616,27,455.620000000
20523CA0031616,30,493.440000000
20523CA0031616,28,472.570000000
20523CA0031616,29,486.480000000
20523CA0031616,31,503.870000000
20523CA0031616,34,527.780000000
20523CA0031616,32,514.310000000
20523CA0031616,33,520.830000000
20523CA0031616,35,531.260000000
20523CA0031616,36,534.740000000
20523CA0031616,38,541.700000000
20523CA0031616,37,538.220000000
20523CA0031616,41,566.040000000
20523CA0031616,40,555.610000000
20523CA0031616,39,548.650000000
20523CA0031616,45,627.780000000
20523CA0031616,44,607.340000000
20523CA0031616,43,589.950000000
20523CA0031616,42,576.040000000
20523CA0031616,49,741.680000000
20523CA0031616,48,710.810000000
20523CA0031616,46,652.120000000
20523CA0031616,47,679.510000000
20523CA0031616,52,848.630000000
20523CA0031616,50,776.460000000
20523CA0031616,51,810.810000000
20523CA0031616,54,928.190000000
20523CA0031616,55,969.490000000
20523CA0031616,53,886.890000000
20523CA0031616,57,1059.480000000
20523CA0031616,58,1107.740000000
20523CA0031616,56,1014.270000000
20523CA0031616,59,1131.650000000
20523CA0031616,60,1179.910000000
20523CA0031616,61,1221.640000000
20523CA0031616,64,1303.810000000
20523CA0031616,62,1249.030000000
20523CA0031616,63,1283.380000000
20523CA0031616,65,1303.810000000
20523CA0031672,2,303.440000000
20523CA0031672,1,303.440000000
20523CA0031672,3,303.440000000
20523CA0031672,0,303.440000000
20523CA0031672,5,303.440000000
20523CA0031672,7,303.440000000
20523CA0031672,6,303.440000000
20523CA0031672,4,303.440000000
20523CA0031672,9,303.440000000
20523CA0031672,8,303.440000000
20523CA0031672,10,303.440000000
20523CA0031672,11,303.440000000
20523CA0031672,12,303.440000000
20523CA0031672,13,303.440000000
20523CA0031672,14,303.440000000
20523CA0031672,18,362.150000000
20523CA0031672,17,351.040000000
20523CA0031672,16,340.730000000
20523CA0031672,15,330.410000000
20523CA0031672,20,384.750000000
20523CA0031672,21,396.650000000
20523CA0031672,22,396.650000000
20523CA0031672,19,373.250000000
20523CA0031672,24,396.650000000
20523CA0031672,26,406.170000000
20523CA0031672,25,398.240000000
20523CA0031672,23,396.650000000
20523CA0031672,28,431.160000000
20523CA0031672,27,415.690000000
20523CA0031672,31,459.720000000
20523CA0031672,32,469.240000000
20523CA0031672,29,443.860000000
20523CA0031672,30,450.200000000
20523CA0031672,33,475.190000000
20523CA0031672,34,481.540000000
20523CA0031672,35,484.710000000
20523CA0031672,36,487.880000000
20523CA0031672,38,494.230000000
20523CA0031672,40,506.920000000
20523CA0031672,39,500.580000000
20523CA0031672,37,491.060000000
20523CA0031672,43,538.260000000
20523CA0031672,42,525.570000000
20523CA0031672,41,516.440000000
20523CA0031672,44,554.130000000
20523CA0031672,45,572.770000000
20523CA0031672,46,594.980000000
20523CA0031672,47,619.970000000
20523CA0031672,49,676.690000000
20523CA0031672,48,648.530000000
20523CA0031672,52,774.270000000
20523CA0031672,51,739.760000000
20523CA0031672,50,708.420000000
20523CA0031672,54,846.860000000
20523CA0031672,55,884.540000000
20523CA0031672,53,809.170000000
20523CA0031672,59,1032.490000000
20523CA0031672,56,925.390000000
20523CA0031672,58,1010.670000000
20523CA0031672,57,966.650000000
20523CA0031672,63,1170.920000000
20523CA0031672,60,1076.520000000
20523CA0031672,62,1139.590000000
20523CA0031672,61,1114.600000000
20523CA0031672,64,1189.570000000
20523CA0031672,65,1189.570000000
20523CA0032076,1,254.820000000
20523CA0032076,0,254.820000000
20523CA0032076,3,254.820000000
20523CA0032076,4,254.820000000
20523CA0032076,2,254.820000000
20523CA0032076,5,254.820000000
20523CA0032076,6,254.820000000
20523CA0032076,8,254.820000000
20523CA0032076,7,254.820000000
20523CA0032076,12,254.820000000
20523CA0032076,13,254.820000000
20523CA0032076,10,254.820000000
20523CA0032076,11,254.820000000
20523CA0032076,9,254.820000000
20523CA0032076,17,294.790000000
20523CA0032076,16,286.130000000
20523CA0032076,14,254.820000000
20523CA0032076,15,277.470000000
20523CA0032076,19,313.440000000
20523CA0032076,18,304.110000000
20523CA0032076,20,323.100000000
20523CA0032076,22,333.090000000
20523CA0032076,23,333.090000000
20523CA0032076,24,333.090000000
20523CA0032076,21,333.090000000
20523CA0032076,25,334.420000000
20523CA0032076,28,362.070000000
20523CA0032076,26,341.090000000
20523CA0032076,27,349.080000000
20523CA0032076,31,386.050000000
20523CA0032076,30,378.060000000
20523CA0032076,29,372.730000000
20523CA0032076,32,394.050000000
20523CA0032076,35,407.040000000
20523CA0032076,33,399.040000000
20523CA0032076,34,404.370000000
20523CA0032076,37,412.370000000
20523CA0032076,38,415.030000000
20523CA0032076,36,409.700000000
20523CA0032076,42,441.350000000
20523CA0032076,40,425.690000000
20523CA0032076,39,420.360000000
20523CA0032076,41,433.690000000
20523CA0032076,45,480.980000000
20523CA0032076,44,465.330000000
20523CA0032076,43,452.010000000
20523CA0032076,46,499.640000000
20523CA0032076,50,594.900000000
20523CA0032076,47,520.620000000
20523CA0032076,48,544.600000000
20523CA0032076,49,568.250000000
20523CA0032076,53,679.510000000
20523CA0032076,52,650.190000000
20523CA0032076,51,621.220000000
20523CA0032076,54,711.150000000
20523CA0032076,57,811.740000000
20523CA0032076,58,848.720000000
20523CA0032076,56,777.100000000
20523CA0032076,55,742.790000000
20523CA0032076,60,904.010000000
20523CA0032076,59,867.040000000
20523CA0032076,63,983.290000000
20523CA0032076,61,935.990000000
20523CA0032076,62,956.970000000
20523CA0032076,65,998.940000000
20523CA0032076,64,998.940000000
40025CA0080105,1,323.920000000
40025CA0080105,0,323.920000000
40025CA0080105,2,323.920000000
40025CA0080105,4,323.920000000
40025CA0080105,3,323.920000000
40025CA0080105,5,323.920000000
40025CA0080105,6,323.920000000
40025CA0080105,9,323.920000000
40025CA0080105,8,323.920000000
40025CA0080105,7,323.920000000
40025CA0080105,10,323.920000000
40025CA0080105,12,323.920000000
40025CA0080105,13,323.920000000
40025CA0080105,11,323.920000000
40025CA0080105,14,323.920000000
40025CA0080105,16,363.720000000
40025CA0080105,18,386.590000000
40025CA0080105,15,352.710000000
40025CA0080105,17,374.730000000
40025CA0080105,20,410.720000000
40025CA0080105,19,398.440000000
40025CA0080105,21,423.420000000
40025CA0080105,24,423.420000000
40025CA0080105,25,425.120000000
40025CA0080105,22,423.420000000
40025CA0080105,23,423.420000000
40025CA0080105,26,433.590000000
40025CA0080105,28,460.260000000
40025CA0080105,29,473.810000000
40025CA0080105,27,443.750000000
40025CA0080105,30,480.590000000
40025CA0080105,31,490.750000000
40025CA0080105,32,500.910000000
40025CA0080105,37,524.200000000
40025CA0080105,35,517.420000000
40025CA0080105,33,507.260000000
40025CA0080105,36,520.810000000
40025CA0080105,34,514.040000000
40025CA0080105,41,551.300000000
40025CA0080105,40,541.140000000
40025CA0080105,38,527.590000000
40025CA0080105,39,534.360000000
40025CA0080105,44,591.520000000
40025CA0080105,43,574.590000000
40025CA0080105,45,611.420000000
40025CA0080105,42,561.040000000
40025CA0080105,48,692.300000000
40025CA0080105,47,661.810000000
40025CA0080105,46,635.140000000
40025CA0080105,52,826.520000000
40025CA0080105,49,722.360000000
40025CA0080105,51,789.680000000
40025CA0080105,50,756.230000000
40025CA0080105,53,863.780000000
40025CA0080105,54,904.010000000
40025CA0080105,56,987.850000000
40025CA0080105,57,1031.880000000
40025CA0080105,55,944.230000000
40025CA0080105,60,1149.170000000
40025CA0080105,58,1078.880000000
40025CA0080105,61,1189.820000000
40025CA0080105,59,1102.170000000
40025CA0080105,64,1270.270000000
40025CA0080105,65,1270.270000000
40025CA0080105,62,1216.500000000
40025CA0080105,63,1249.950000000
27603CA1221333,0,297.750000000
27603CA1221333,1,297.750000000
27603CA1221333,2,297.750000000
27603CA1221333,5,297.750000000
27603CA1221333,3,297.750000000
27603CA1221333,4,297.750000000
27603CA1221333,7,297.750000000
27603CA1221333,8,297.750000000
27603CA1221333,6,297.750000000
27603CA1221333,9,297.750000000
27603CA1221333,10,297.750000000
27603CA1221333,12,297.750000000
27603CA1221333,11,297.750000000
27603CA1221333,16,334.340000000
27603CA1221333,13,297.750000000
27603CA1221333,14,297.750000000
27603CA1221333,15,324.220000000
27603CA1221333,19,366.260000000
27603CA1221333,17,344.460000000
27603CA1221333,20,377.540000000
27603CA1221333,18,355.360000000
27603CA1221333,22,389.220000000
27603CA1221333,21,389.220000000
27603CA1221333,23,389.220000000
27603CA1221333,25,390.780000000
27603CA1221333,24,389.220000000
27603CA1221333,26,398.560000000
27603CA1221333,27,407.900000000
27603CA1221333,28,423.080000000
27603CA1221333,30,441.760000000
27603CA1221333,29,435.540000000
27603CA1221333,34,472.510000000
27603CA1221333,32,460.450000000
27603CA1221333,31,451.110000000
27603CA1221333,33,466.290000000
27603CA1221333,37,481.850000000
27603CA1221333,35,475.630000000
27603CA1221333,36,478.740000000
27603CA1221333,39,491.200000000
27603CA1221333,38,484.970000000
27603CA1221333,40,497.420000000
27603CA1221333,44,543.740000000
27603CA1221333,43,528.170000000
27603CA1221333,42,515.720000000
27603CA1221333,41,506.760000000
27603CA1221333,46,583.830000000
27603CA1221333,48,636.370000000
27603CA1221333,47,608.350000000
27603CA1221333,45,562.030000000
27603CA1221333,49,664.010000000
27603CA1221333,51,725.900000000
27603CA1221333,50,695.150000000
27603CA1221333,52,759.760000000
27603CA1221333,55,867.960000000
27603CA1221333,56,908.050000000
27603CA1221333,53,794.010000000
27603CA1221333,54,830.980000000
27603CA1221333,58,991.730000000
27603CA1221333,57,948.530000000
27603CA1221333,59,1013.140000000
27603CA1221333,60,1056.340000000
27603CA1221333,61,1093.710000000
27603CA1221333,62,1118.230000000
27603CA1221333,63,1148.980000000
27603CA1221333,64,1167.660000000
27603CA1221333,65,1167.660000000
27603CA1221564,2,349.390000000
27603CA1221564,0,349.390000000
27603CA1221564,1,349.390000000
27603CA1221564,3,349.390000000
27603CA1221564,6,349.390000000
27603CA1221564,4,349.390000000
27603CA1221564,5,349.390000000
27603CA1221564,7,349.390000000
27603CA1221564,8,349.390000000
27603CA1221564,9,349.390000000
27603CA1221564,10,349.390000000
27603CA1221564,14,349.390000000
27603CA1221564,11,349.390000000
27603CA1221564,13,349.390000000
27603CA1221564,12,349.390000000
27603CA1221564,15,380.450000000
27603CA1221564,17,404.200000000
27603CA1221564,16,392.320000000
27603CA1221564,18,416.990000000
27603CA1221564,19,429.770000000
27603CA1221564,20,443.020000000
27603CA1221564,21,456.720000000
27603CA1221564,22,456.720000000
27603CA1221564,26,467.680000000
27603CA1221564,25,458.550000000
27603CA1221564,27,478.640000000
27603CA1221564,24,456.720000000
27603CA1221564,23,456.720000000
27603CA1221564,29,511.070000000
27603CA1221564,31,529.340000000
27603CA1221564,30,518.380000000
27603CA1221564,28,496.450000000
27603CA1221564,33,547.150000000
27603CA1221564,35,558.110000000
27603CA1221564,34,554.460000000
27603CA1221564,32,540.300000000
27603CA1221564,37,565.420000000
27603CA1221564,38,569.070000000
27603CA1221564,39,576.380000000
27603CA1221564,36,561.770000000
27603CA1221564,40,583.690000000
27603CA1221564,42,605.150000000
27603CA1221564,41,594.650000000
27603CA1221564,44,638.040000000
27603CA1221564,43,619.770000000
27603CA1221564,47,713.850000000
27603CA1221564,46,685.080000000
27603CA1221564,45,659.500000000
27603CA1221564,49,779.160000000
27603CA1221564,50,815.700000000
27603CA1221564,51,851.780000000
27603CA1221564,48,746.740000000
27603CA1221564,54,975.100000000
27603CA1221564,55,1018.490000000
27603CA1221564,53,931.710000000
27603CA1221564,52,891.520000000
27603CA1221564,56,1065.530000000
27603CA1221564,58,1163.720000000
27603CA1221564,59,1188.840000000
27603CA1221564,57,1113.030000000
27603CA1221564,61,1283.380000000
27603CA1221564,60,1239.540000000
27603CA1221564,62,1312.160000000
27603CA1221564,63,1348.240000000
27603CA1221564,65,1370.160000000
27603CA1221564,64,1370.160000000
40513CA0000012-77,0,329.160000000
40513CA0000012-77,2,329.160000000
40513CA0000012-77,1,329.160000000
40513CA0000012-77,4,329.160000000
40513CA0000012-77,3,329.160000000
40513CA0000012-77,6,329.160000000
40513CA0000012-77,5,329.160000000
40513CA0000012-77,7,329.160000000
40513CA0000012-77,8,329.160000000
40513CA0000012-77,11,329.160000000
40513CA0000012-77,10,329.160000000
40513CA0000012-77,9,329.160000000
40513CA0000012-77,13,329.160000000
40513CA0000012-77,12,329.160000000
40513CA0000012-77,15,357.180000000
40513CA0000012-77,14,329.160000000
40513CA0000012-77,17,378.600000000
40513CA0000012-77,16,367.890000000
40513CA0000012-77,18,390.130000000
40513CA0000012-77,19,387.680000000
40513CA0000012-77,20,399.630000000
40513CA0000012-77,22,411.990000000
40513CA0000012-77,21,411.990000000
40513CA0000012-77,24,411.990000000
40513CA0000012-77,23,411.990000000
40513CA0000012-77,25,413.640000000
40513CA0000012-77,26,421.880000000
40513CA0000012-77,27,431.760000000
40513CA0000012-77,28,447.830000000
40513CA0000012-77,29,461.010000000
40513CA0000012-77,31,477.490000000
40513CA0000012-77,30,467.610000000
40513CA0000012-77,33,493.560000000
40513CA0000012-77,32,487.380000000
40513CA0000012-77,34,500.150000000
40513CA0000012-77,37,510.040000000
40513CA0000012-77,36,506.740000000
40513CA0000012-77,35,503.450000000
40513CA0000012-77,38,513.340000000
40513CA0000012-77,41,536.410000000
40513CA0000012-77,39,519.930000000
40513CA0000012-77,42,545.880000000
40513CA0000012-77,40,526.520000000
40513CA0000012-77,44,575.550000000
40513CA0000012-77,46,617.980000000
40513CA0000012-77,45,594.910000000
40513CA0000012-77,43,559.070000000
40513CA0000012-77,51,768.360000000
40513CA0000012-77,49,702.850000000
40513CA0000012-77,47,643.940000000
40513CA0000012-77,48,673.600000000
40513CA0000012-77,50,735.810000000
40513CA0000012-77,54,879.590000000
40513CA0000012-77,53,840.450000000
40513CA0000012-77,52,804.200000000
40513CA0000012-77,55,918.730000000
40513CA0000012-77,57,1004.010000000
40513CA0000012-77,58,1049.740000000
40513CA0000012-77,59,1072.400000000
40513CA0000012-77,56,961.170000000
40513CA0000012-77,64,1235.970000000
40513CA0000012-77,61,1157.690000000
40513CA0000012-77,60,1118.130000000
40513CA0000012-77,63,1216.190000000
40513CA0000012-77,62,1183.640000000
40513CA0000012-77,65,1235.970000000
67138CA0000017-77,0,272.230000000
67138CA0000017-77,3,272.230000000
67138CA0000017-77,4,272.230000000
67138CA0000017-77,2,272.230000000
67138CA0000017-77,1,272.230000000
67138CA0000017-77,5,272.230000000
67138CA0000017-77,8,272.230000000
67138CA0000017-77,9,272.230000000
67138CA0000017-77,7,272.230000000
67138CA0000017-77,6,272.230000000
67138CA0000017-77,11,272.230000000
67138CA0000017-77,12,272.230000000
67138CA0000017-77,13,272.230000000
67138CA0000017-77,10,272.230000000
67138CA0000017-77,17,314.930000000
67138CA0000017-77,15,296.430000000
67138CA0000017-77,14,272.230000000
67138CA0000017-77,16,305.680000000
67138CA0000017-77,21,355.860000000
67138CA0000017-77,18,324.900000000
67138CA0000017-77,20,345.180000000
67138CA0000017-77,19,334.860000000
67138CA0000017-77,22,355.860000000
67138CA0000017-77,24,355.860000000
67138CA0000017-77,25,357.280000000
67138CA0000017-77,23,355.860000000
67138CA0000017-77,29,398.200000000
67138CA0000017-77,26,364.400000000
67138CA0000017-77,28,386.820000000
67138CA0000017-77,27,372.940000000
67138CA0000017-77,31,412.440000000
67138CA0000017-77,30,403.900000000
67138CA0000017-77,32,420.980000000
67138CA0000017-77,33,426.320000000
67138CA0000017-77,36,437.700000000
67138CA0000017-77,34,432.010000000
67138CA0000017-77,37,440.550000000
67138CA0000017-77,35,434.860000000
67138CA0000017-77,39,449.090000000
67138CA0000017-77,38,443.400000000
67138CA0000017-77,40,454.780000000
67138CA0000017-77,44,497.130000000
67138CA0000017-77,42,471.510000000
67138CA0000017-77,43,482.900000000
67138CA0000017-77,41,463.330000000
67138CA0000017-77,46,533.780000000
67138CA0000017-77,45,513.860000000
67138CA0000017-77,48,581.830000000
67138CA0000017-77,47,556.200000000
67138CA0000017-77,49,607.090000000
67138CA0000017-77,52,694.630000000
67138CA0000017-77,51,663.670000000
67138CA0000017-77,50,635.560000000
67138CA0000017-77,57,867.220000000
67138CA0000017-77,55,793.560000000
67138CA0000017-77,54,759.750000000
67138CA0000017-77,53,725.950000000
67138CA0000017-77,56,830.210000000
67138CA0000017-77,61,999.960000000
67138CA0000017-77,58,906.720000000
