Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$5,500",0.27%,"$2,006.53","$5,449.58",$97.74,0.07,$4.46,0.002,$159.38,0.992,$122.21,0.83,$54.94,0.543,$30.68,0.064,$0.92,0.009,$30.52,0.765,$111.25,1.508,$75.83,2.893,$74.42,0.62,$36.58,0.42,$5.30,0.05,$32.54,0.15,$0.03,0,$175.09,2.02,0.005,0,$166.62,6.046,$110.75,0.813,$18.52,0.078,$0.32,0.002,$2.17,0.034,$52.77,0.509,$14.01,0.016,$16.67,0.047,$0.16,0.002,$0.76,0.008,$4.35,0.06,$26.17,0.705,$25.52,0.588,$50.31,2.305,$41.39,0.623,$133.70,1.398,0.001,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,$83.33,0.55,$42.39,0.29,$21.95,0.16,$11.87,0.09,$6.64,0.05,$3.83,0.03,$2.34,0.02,$1.50,0.01,$0.98,0.01,$0.63,0.01
"$5,600",0.26%,"$2,025.00","$5,549.65",$99.41,0.071,$4.64,0.002,$159.93,0.996,$123.17,0.836,$55.76,0.551,$31.36,0.065,$0.95,0.009,$31.07,0.778,$112.04,1.514,$76.51,2.909,$75.12,0.624,$36.88,0.423,$5.36,0.05,$32.88,0.15,$0.03,0,$177.00,2.034,0.005,0,$168.16,6.075,$112.87,0.819,$18.93,0.079,$0.32,0.002,$2.21,0.035,$53.55,0.516,$14.43,0.017,$16.93,0.048,$0.18,0.002,$0.77,0.008,$4.43,0.061,$26.64,0.717,$25.78,0.592,$50.74,2.317,$42.57,0.63,$134.44,1.404,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,$83.76,0.55,$42.70,0.3,$22.15,0.16,$12.01,0.09,$6.74,0.05,$3.90,0.03,$2.38,0.02,$1.54,0.01,$1.01,0.01,$0.65,0.01
"$5,700",0.26%,"$2,043.21","$5,649.27",$101.31,0.072,$4.99,0.002,$160.42,0.999,$124.17,0.842,$56.53,0.557,$31.95,0.066,$0.96,0.009,$31.48,0.787,$112.97,1.519,$77.23,2.923,$75.71,0.628,$37.10,0.426,$5.39,0.05,$33.22,0.15,$0.03,0,$179.20,2.047,0.005,0,$169.48,6.102,$114.97,0.824,$19.33,0.08,$0.35,0.002,$2.24,0.035,$54.29,0.523,$14.76,0.017,$17.19,0.049,$0.18,0.002,$0.78,0.008,$4.49,0.062,$26.99,0.725,$26.07,0.597,$51.16,2.327,$43.96,0.637,$135.24,1.41,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$84.15,0.56,$42.98,0.3,$22.33,0.16,$12.12,0.09,$6.81,0.05,$3.94,0.03,$2.41,0.02,$1.55,0.01,$1.02,0.01,$0.66,0.01
"$5,800",0.25%,"$2,061.17","$5,748.88",$103.18,0.073,$5.19,0.002,$160.97,1.002,$125.27,0.849,$57.36,0.564,$32.51,0.067,$0.98,0.01,$31.92,0.797,$113.71,1.524,$77.93,2.939,$76.41,0.632,$37.37,0.429,$5.41,0.051,$33.63,0.15,$0.03,0,$181.28,2.06,0.005,0,$170.95,6.133,$116.72,0.829,$19.79,0.081,$0.36,0.002,$2.28,0.035,$55.08,0.529,$15.06,0.017,$17.44,0.05,$0.18,0.002,$0.80,0.008,$4.58,0.063,$27.33,0.734,$26.33,0.601,$51.59,2.338,$45.10,0.644,$136.18,1.417,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$84.60,0.56,$43.31,0.3,$22.56,0.16,$12.27,0.09,$6.91,0.05,$4.01,0.03,$2.46,0.02,$1.59,0.01,$1.05,0.01,$0.68,0.01
"$5,900",0.24%,"$2,078.89","$5,849.78",$104.87,0.073,$5.52,0.002,$161.51,1.006,$126.35,0.857,$58.08,0.571,$33.12,0.068,$1.00,0.01,$32.32,0.805,$114.51,1.53,$78.50,2.953,$77.08,0.636,$37.64,0.431,$5.45,0.051,$33.98,0.15,$0.03,0,$183.42,2.074,0.006,0,$172.28,6.163,$118.77,0.834,$20.09,0.082,$0.37,0.002,$2.35,0.036,$55.74,0.535,$15.41,0.018,$17.71,0.05,$0.18,0.002,$0.81,0.008,$4.68,0.064,$27.65,0.741,$26.57,0.605,$51.93,2.348,$46.36,0.651,$137.06,1.423,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,$85.04,0.56,$43.63,0.3,$22.79,0.16,$12.44,0.09,$7.03,0.06,$4.10,0.03,$2.53,0.02,$1.65,0.02,$1.09,0.01,$0.72,0.01
"$6,000",0.22%,"$2,096.38","$5,950.53",$106.61,0.074,$5.73,0.002,$162.02,1.009,$127.20,0.862,$58.68,0.576,$33.79,0.069,$1.01,0.01,$32.62,0.811,$115.39,1.535,$79.26,2.969,$77.67,0.64,$37.91,0.434,$5.48,0.051,$34.28,0.16,$0.03,0,$185.31,2.086,0.006,0,$173.52,6.189,$120.83,0.84,$20.41,0.083,$0.38,0.002,$2.38,0.036,$56.30,0.54,$15.83,0.018,$17.96,0.051,$0.19,0.002,$0.83,0.008,$4.75,0.065,$27.87,0.746,$26.87,0.61,$52.38,2.36,$47.49,0.657,$137.82,1.429,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,$85.44,0.57,$43.91,0.3,$22.99,0.17,$12.57,0.09,$7.12,0.06,$4.15,0.03,$2.57,0.02,$1.67,0.02,$1.11,0.01,$0.73,0.01
"$6,100",0.23%,"$2,113.64","$6,050.57",$108.53,0.075,$5.96,0.002,$162.60,1.013,$128.13,0.868,$59.36,0.582,$34.40,0.07,$1.03,0.01,$32.99,0.819,$116.07,1.541,$79.89,2.985,$78.42,0.645,$38.25,0.437,$5.52,0.052,$34.65,0.16,$0.03,0,$187.46,2.1,0.006,0,$175.00,6.221,$122.83,0.845,$20.70,0.083,$0.39,0.002,$2.39,0.036,$56.96,0.546,$16.15,0.018,$18.24,0.052,$0.19,0.002,$0.84,0.008,$4.83,0.066,$28.16,0.753,$27.14,0.614,$52.75,2.371,$48.86,0.665,$138.60,1.435,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,$85.92,0.57,$44.27,0.31,$23.23,0.17,$12.74,0.1,$7.23,0.06,$4.23,0.04,$2.62,0.02,$1.71,0.02,$1.14,0.01,$0.75,0.01
"$6,200",0.22%,"$2,130.67","$6,148.21",$110.31,0.075,$6.20,0.002,$163.14,1.016,$129.03,0.874,$60.13,0.588,$34.84,0.071,$1.04,0.01,$33.45,0.827,$116.92,1.546,$80.54,2.999,$79.06,0.648,$38.50,0.439,$5.57,0.052,$34.99,0.16,$0.03,0,$189.40,2.112,0.007,0,$176.13,6.244,$124.96,0.851,$21.12,0.084,$0.40,0.002,$2.42,0.036,$57.71,0.552,$16.41,0.019,$18.43,0.052,$0.20,0.002,$0.84,0.008,$4.98,0.067,$28.47,0.76,$27.39,0.617,$53.15,2.381,$49.95,0.671,$139.45,1.441,0.002,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,$86.36,0.57,$44.59,0.31,$23.46,0.17,$12.90,0.1,$7.36,0.06,$4.32,0.04,$2.69,0.02,$1.76,0.02,$1.17,0.01,$0.77,0.01
"$6,300",0.22%,"$2,147.49","$6,250.71",$112.12,0.076,$6.41,0.002,$163.53,1.019,$129.98,0.879,$60.89,0.595,$35.46,0.072,$1.05,0.01,$33.92,0.839,$117.70,1.551,$81.15,3.015,$79.61,0.652,$38.70,0.442,$5.60,0.052,$35.31,0.16,$0.03,0,$191.59,2.125,0.007,0,$177.30,6.272,$127.38,0.857,$21.47,0.085,$0.41,0.002,$2.46,0.037,$58.43,0.558,$16.79,0.019,$18.67,0.053,$0.20,0.002,$0.85,0.008,$5.06,0.068,$28.87,0.771,$27.63,0.622,$53.51,2.393,$51.35,0.678,$140.25,1.447,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,$86.66,0.57,$44.81,0.31,$23.61,0.17,$13.00,0.1,$7.42,0.06,$4.37,0.04,$2.72,0.02,$1.78,0.02,$1.18,0.01,$0.78,0.01
"$6,400",0.21%,"$2,164.07","$6,348.47",$113.96,0.077,$6.72,0.002,$164.05,1.022,$131.05,0.885,$61.58,0.601,$36.26,0.073,$1.06,0.01,$34.27,0.846,$118.44,1.555,$81.70,3.028,$80.15,0.655,$38.90,0.444,$5.63,0.052,$35.62,0.16,$0.03,0,$193.54,2.137,0.007,0,$178.37,6.297,$129.23,0.861,$21.87,0.086,$0.42,0.002,$2.48,0.037,$59.10,0.564,$17.28,0.019,$18.98,0.054,$0.20,0.002,$0.86,0.009,$5.16,0.07,$29.11,0.776,$27.87,0.626,$53.83,2.402,$52.66,0.685,$140.88,1.452,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,$87.09,0.58,$45.12,0.31,$23.83,0.17,$13.14,0.1,$7.52,0.06,$4.43,0.04,$2.76,0.02,$1.81,0.02,$1.20,0.01,$0.79,0.01
"$6,500",0.21%,"$2,180.45","$6,448.61",$115.51,0.077,$7.10,0.002,$164.43,1.024,$131.92,0.891,$62.24,0.608,$36.83,0.074,$1.07,0.011,$34.68,0.854,$119.15,1.56,$82.23,3.041,$80.75,0.659,$39.13,0.446,$5.65,0.053,$35.97,0.16,$0.03,0,$195.78,2.149,0.007,0,$179.48,6.321,$131.40,0.866,$22.26,0.087,$0.43,0.002,$2.51,0.037,$59.74,0.57,$17.64,0.02,$19.19,0.054,$0.21,0.002,$0.87,0.009,$5.26,0.071,$29.42,0.783,$28.09,0.63,$54.14,2.411,$54.05,0.691,$141.73,1.458,0.002,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,$87.38,0.58,$45.32,0.31,$23.95,0.17,$13.22,0.1,$7.57,0.06,$4.46,0.04,$2.78,0.02,$1.82,0.02,$1.21,0.01,$0.80,0.01
"$6,600",0.19%,"$2,196.64","$6,551.39",$117.28,0.078,$7.37,0.003,$164.88,1.027,$132.66,0.895,$62.86,0.613,$37.43,0.075,$1.09,0.011,$35.12,0.863,$119.78,1.564,$82.76,3.053,$81.27,0.662,$39.39,0.448,$5.68,0.053,$36.20,0.16,$0.03,0,$197.67,2.16,0.007,0,$180.47,6.343,$133.24,0.87,$22.57,0.087,$0.46,0.002,$2.53,0.038,$60.33,0.575,$18.03,0.02,$19.40,0.055,$0.21,0.002,$0.87,0.009,$5.42,0.073,$29.70,0.79,$28.30,0.633,$54.46,2.42,$55.27,0.697,$142.40,1.462,0.002,0.004,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,$87.73,0.58,$45.58,0.31,$24.13,0.17,$13.33,0.1,$7.64,0.06,$4.51,0.04,$2.82,0.02,$1.85,0.02,$1.23,0.01,$0.81,0.01
"$6,700",0.21%,"$2,212.63","$6,648.36",$118.96,0.079,$7.69,0.003,$165.36,1.03,$133.57,0.9,$63.50,0.619,$38.13,0.076,$1.10,0.011,$35.45,0.871,$120.64,1.569,$83.32,3.067,$81.88,0.666,$39.63,0.45,$5.73,0.053,$36.52,0.16,$0.03,0,$199.89,2.173,0.008,0,$181.72,6.37,$135.30,0.876,$22.94,0.088,$0.47,0.002,$2.58,0.038,$60.92,0.58,$18.46,0.02,$19.67,0.056,$0.21,0.002,$0.89,0.009,$5.48,0.074,$29.97,0.797,$28.57,0.638,$54.76,2.429,$56.82,0.705,$143.07,1.468,0.002,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,$88.12,0.58,$45.86,0.32,$24.33,0.17,$13.48,0.1,$7.75,0.06,$4.59,0.04,$2.87,0.02,$1.88,0.02,$1.25,0.01,$0.83,0.01
"$6,800",0.20%,"$2,228.41","$6,749.51",$120.52,0.079,$8.10,0.003,$165.82,1.033,$134.39,0.905,$64.27,0.625,$38.75,0.077,$1.13,0.011,$35.84,0.879,$121.32,1.574,$83.84,3.079,$82.40,0.669,$39.83,0.453,$5.76,0.053,$36.81,0.16,$0.03,0,$201.91,2.184,0.008,0,$182.69,6.394,$137.60,0.881,$23.26,0.089,$0.48,0.002,$2.61,0.039,$61.65,0.587,$18.88,0.021,$19.87,0.056,$0.22,0.002,$0.91,0.009,$5.54,0.075,$30.30,0.805,$28.78,0.641,$55.06,2.437,$58.18,0.711,$143.73,1.473,0.002,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,$88.50,0.58,$46.15,0.32,$24.53,0.18,$13.63,0.1,$7.86,0.06,$4.67,0.04,$2.93,0.03,$1.93,0.02,$1.29,0.01,$0.86,0.01
"$6,900",0.19%,"$2,244.01","$6,848.92",$121.89,0.08,$8.40,0.003,$166.21,1.035,$135.25,0.91,$64.97,0.632,$39.29,0.078,$1.14,0.011,$36.19,0.887,$121.97,1.578,$84.41,3.091,$83.03,0.673,$40.09,0.455,$5.79,0.053,$37.15,0.16,$0.03,0,$203.96,2.195,0.008,0,$183.97,6.417,$139.75,0.886,$23.56,0.09,$0.49,0.002,$2.64,0.039,$62.33,0.593,$19.19,0.021,$20.10,0.057,$0.22,0.002,$0.92,0.009,$5.64,0.076,$30.56,0.811,$28.97,0.645,$55.44,2.447,$59.43,0.717,$144.53,1.478,0.003,0.004,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,$88.80,0.59,$46.37,0.32,$24.68,0.18,$13.73,0.1,$7.93,0.06,$4.72,0.04,$2.96,0.03,$1.95,0.02,$1.30,0.01,$0.87,0.01
"$7,000",0.18%,"$2,259.42","$6,950.18",$123.32,0.08,$8.81,0.003,$166.54,1.037,$136.02,0.915,$65.51,0.636,$39.80,0.078,$1.16,0.011,$36.48,0.892,$122.60,1.582,$84.95,3.103,$83.55,0.676,$40.31,0.457,$5.82,0.054,$37.42,0.17,$0.03,0,$206.09,2.207,0.008,0,$185.13,6.44,$141.88,0.891,$23.81,0.09,$0.50,0.003,$2.66,0.04,$62.85,0.597,$19.48,0.021,$20.32,0.057,$0.22,0.002,$0.94,0.009,$5.70,0.076,$30.78,0.816,$29.22,0.648,$55.73,2.455,$60.91,0.723,$145.18,1.484,0.003,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,$89.08,0.59,$46.57,0.32,$24.83,0.18,$13.83,0.1,$7.99,0.06,$4.76,0.04,$2.99,0.03,$1.96,0.02,$1.32,0.01,$0.88,0.01
"$7,100",0.19%,"$2,274.65","$7,050.44",$124.82,0.081,$9.19,0.003,$166.95,1.04,$136.86,0.92,$66.09,0.641,$40.32,0.079,$1.16,0.011,$36.86,0.901,$123.31,1.587,$85.57,3.118,$84.07,0.679,$40.52,0.459,$5.85,0.054,$37.71,0.17,$0.03,0,$208.01,2.219,0.008,0,$186.28,6.461,$144.24,0.896,$24.23,0.091,$0.52,0.003,$2.71,0.04,$63.38,0.601,$19.78,0.021,$20.54,0.058,$0.22,0.002,$0.94,0.009,$5.79,0.077,$31.07,0.823,$29.50,0.652,$56.07,2.465,$62.07,0.73,$145.94,1.489,0.003,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,$89.41,0.59,$46.81,0.32,$24.99,0.18,$13.95,0.1,$8.08,0.06,$4.82,0.04,$3.03,0.03,$2.00,0.02,$1.35,0.01,$0.91,0.01
"$7,200",0.17%,"$2,289.69","$7,148.88",$126.59,0.081,$9.50,0.003,$167.26,1.042,$137.68,0.925,$66.79,0.649,$40.91,0.08,$1.18,0.011,$37.22,0.908,$123.91,1.591,$86.05,3.127,$84.50,0.682,$40.71,0.461,$5.87,0.054,$37.92,0.17,$0.03,0,$209.75,2.229,0.009,0,$187.43,6.483,$146.21,0.901,$24.56,0.092,$0.58,0.003,$2.74,0.04,$64.06,0.609,$20.15,0.022,$20.77,0.058,$0.23,0.002,$0.95,0.009,$5.87,0.078,$31.35,0.83,$29.71,0.655,$56.34,2.472,$63.26,0.736,$146.49,1.494,0.003,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,$89.68,0.59,$47.01,0.32,$25.14,0.18,$14.05,0.1,$8.15,0.06,$4.87,0.04,$3.07,0.03,$2.03,0.02,$1.37,0.01,$0.92,0.01
"$7,300",0.18%,"$2,304.57","$7,250.43",$128.22,0.082,$9.93,0.003,$167.69,1.045,$138.44,0.93,$67.41,0.656,$41.52,0.081,$1.20,0.012,$37.63,0.917,$124.51,1.595,$86.54,3.139,$85.04,0.685,$40.88,0.463,$5.91,0.054,$38.25,0.17,$0.03,0,$212.00,2.242,0.009,0,$188.44,6.503,$147.86,0.905,$24.98,0.093,$0.59,0.003,$2.78,0.041,$64.63,0.615,$20.51,0.022,$21.01,0.059,$0.23,0.002,$0.96,0.009,$6.00,0.08,$31.63,0.837,$29.91,0.659,$56.63,2.48,$64.85,0.743,$147.15,1.499,0.003,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,$90.03,0.59,$47.29,0.33,$25.33,0.18,$14.20,0.11,$8.26,0.06,$4.95,0.04,$3.13,0.03,$2.07,0.02,$1.40,0.01,$0.94,0.01
"$7,400",0.17%,"$2,319.27","$7,350.93",$129.79,0.082,$10.26,0.003,$168.04,1.047,$139.33,0.935,$67.94,0.661,$42.03,0.082,$1.21,0.012,$38.05,0.926,$125.09,1.599,$87.11,3.149,$85.51,0.688,$41.04,0.465,$5.94,0.054,$38.53,0.17,$0.03,0,$214.46,2.255,0.009,0,$189.43,6.524,$149.84,0.91,$25.29,0.093,$0.61,0.003,$2.82,0.041,$65.12,0.619,$20.84,0.022,$21.19,0.06,$0.24,0.002,$0.97,0.01,$6.12,0.082,$31.93,0.844,$30.13,0.662,$56.98,2.488,$66.44,0.751,$148.02,1.504,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,$90.31,0.6,$47.49,0.33,$25.47,0.18,$14.29,0.11,$8.32,0.06,$4.99,0.04,$3.16,0.03,$2.09,0.02,$1.41,0.01,$0.95,0.01
"$7,500",0.14%,"$2,333.82","$7,452.46",$131.03,0.083,$10.61,0.003,$168.34,1.049,$139.94,0.939,$68.37,0.664,$42.45,0.083,$1.21,0.012,$38.31,0.931,$125.72,1.602,$87.62,3.16,$85.93,0.691,$41.22,0.467,$5.96,0.055,$38.76,0.17,$0.03,0,$216.14,2.265,0.009,0,$190.41,6.544,$151.83,0.914,$25.55,0.094,$0.63,0.003,$2.92,0.042,$65.45,0.622,$21.12,0.022,$21.33,0.06,$0.24,0.002,$0.97,0.01,$6.17,0.082,$32.14,0.849,$30.36,0.666,$57.26,2.494,$67.59,0.757,$148.56,1.508,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.008,$90.55,0.6,$47.67,0.33,$25.59,0.18,$14.37,0.11,$8.38,0.07,$5.03,0.04,$3.18,0.03,$2.10,0.02,$1.42,0.01,$0.96,0.01
"$7,600",0.16%,"$2,348.21","$7,549.61",$132.30,0.083,$11.01,0.003,$168.68,1.051,$140.67,0.944,$68.95,0.669,$43.03,0.083,$1.22,0.012,$38.63,0.938,$126.35,1.606,$88.20,3.171,$86.45,0.694,$41.39,0.469,$5.99,0.055,$39.07,0.17,$0.03,0,$218.08,2.275,0.01,0,$191.33,6.562,$153.69,0.918,$25.89,0.094,$0.70,0.003,$2.98,0.043,$65.98,0.626,$21.46,0.023,$21.57,0.061,$0.24,0.002,$0.98,0.01,$6.25,0.084,$32.38,0.855,$30.56,0.669,$57.64,2.502,$69.00,0.763,$149.08,1.512,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.008,$90.82,0.6,$47.86,0.33,$25.72,0.18,$14.46,0.11,$8.43,0.07,$5.07,0.04,$3.20,0.03,$2.12,0.02,$1.43,0.01,$0.97,0.01
"$7,700",0.16%,"$2,362.44","$7,649.91",$134.07,0.084,$11.34,0.003,$169.04,1.053,$141.40,0.949,$69.67,0.676,$43.55,0.084,$1.24,0.012,$38.95,0.946,$126.98,1.609,$88.61,3.18,$86.94,0.697,$41.59,0.471,$6.01,0.055,$39.33,0.17,$0.03,0,$219.97,2.284,0.01,0,$192.45,6.584,$155.67,0.922,$26.30,0.095,$0.70,0.003,$3.02,0.043,$66.64,0.633,$21.73,0.023,$21.82,0.061,$0.25,0.002,$1.00,0.01,$6.32,0.085,$32.62,0.861,$30.73,0.671,$57.88,2.509,$70.27,0.769,$149.70,1.516,0.003,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,$91.12,0.6,$48.08,0.33,$25.87,0.19,$14.56,0.11,$8.50,0.07,$5.11,0.04,$3.23,0.03,$2.14,0.02,$1.45,0.01,$0.98,0.01
"$7,800",0.15%,"$2,376.51","$7,749.67",$135.86,0.085,$11.62,0.004,$169.33,1.055,$142.10,0.953,$70.31,0.681,$44.09,0.085,$1.25,0.012,$39.23,0.951,$127.56,1.613,$89.06,3.189,$87.37,0.7,$41.74,0.473,$6.02,0.055,$39.60,0.17,$0.03,0,$221.73,2.293,0.01,0,$193.39,6.601,$157.47,0.926,$26.80,0.096,$0.77,0.003,$3.09,0.044,$67.22,0.638,$22.03,0.023,$22.06,0.062,$0.25,0.002,$1.00,0.01,$6.40,0.086,$32.84,0.866,$30.91,0.674,$58.15,2.515,$71.49,0.774,$150.25,1.519,0.003,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,$91.35,0.6,$48.25,0.33,$25.98,0.19,$14.64,0.11,$8.55,0.07,$5.15,0.04,$3.26,0.03,$2.16,0.02,$1.46,0.01,$0.98,0.01
"$7,900",0.14%,"$2,390.44","$7,849.56",$137.25,0.085,$12.15,0.004,$169.59,1.057,$142.73,0.956,$70.86,0.686,$44.54,0.086,$1.26,0.012,$39.71,0.959,$128.02,1.616,$89.53,3.199,$87.79,0.702,$41.91,0.474,$6.04,0.055,$39.84,0.17,$0.03,0,$223.55,2.304,0.01,0,$194.19,6.619,$159.20,0.93,$27.13,0.097,$0.78,0.003,$3.12,0.044,$67.75,0.642,$22.30,0.023,$22.24,0.063,$0.26,0.002,$1.00,0.01,$6.55,0.087,$33.16,0.872,$31.11,0.677,$58.42,2.522,$72.62,0.78,$150.94,1.524,0.003,0.006,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,$91.56,0.6,$48.40,0.33,$26.08,0.19,$14.71,0.11,$8.60,0.07,$5.18,0.04,$3.28,0.03,$2.17,0.02,$1.47,0.01,$1.00,0.01
"$8,000",0.15%,"$2,404.22","$7,947.91",$138.92,0.086,$12.71,0.004,$169.91,1.059,$143.54,0.962,$71.37,0.69,$45.06,0.087,$1.26,0.012,$39.97,0.964,$128.59,1.619,$90.09,3.213,$88.28,0.705,$42.11,0.476,$6.05,0.055,$40.12,0.17,$0.03,0,$225.28,2.314,0.011,0,$195.01,6.638,$161.15,0.934,$27.42,0.097,$0.84,0.003,$3.15,0.044,$68.21,0.646,$22.61,0.024,$22.45,0.063,$0.26,0.002,$1.00,0.01,$6.63,0.088,$33.34,0.876,$31.38,0.681,$58.71,2.532,$73.76,0.785,$151.52,1.528,0.003,0.006,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.009,$91.83,0.61,$48.60,0.33,$26.22,0.19,$14.80,0.11,$8.66,0.07,$5.22,0.04,$3.31,0.03,$2.19,0.02,$1.48,0.01,$1.00,0.01
"$8,100",0.15%,"$2,417.85","$8,049.65",$140.19,0.086,$13.17,0.004,$170.32,1.061,$144.24,0.967,$71.82,0.694,$45.63,0.088,$1.27,0.012,$40.28,0.97,$129.14,1.623,$90.67,3.229,$88.69,0.707,$42.27,0.477,$6.09,0.056,$40.33,0.17,$0.03,0,$227.16,2.324,0.011,0,$195.99,6.659,$163.44,0.939,$27.99,0.098,$0.87,0.003,$3.18,0.044,$68.63,0.649,$22.91,0.024,$22.73,0.064,$0.26,0.002,$1.01,0.01,$6.73,0.089,$33.54,0.881,$31.58,0.685,$59.09,2.544,$75.05,0.791,$152.10,1.533,0.003,0.006,0.007,0.008,0.008,0.008,0.008,0.009,0.009,0.009,$92.17,0.61,$48.86,0.34,$26.41,0.19,$14.93,0.11,$8.75,0.07,$5.29,0.04,$3.36,0.03,$2.23,0.02,$1.51,0.01,$1.03,0.01
"$8,200",0.15%,"$2,431.33","$8,150.10",$141.87,0.087,$13.48,0.004,$170.63,1.063,$144.98,0.971,$72.29,0.698,$46.08,0.088,$1.28,0.012,$40.55,0.976,$129.62,1.626,$91.06,3.238,$89.08,0.71,$42.42,0.479,$6.12,0.056,$40.55,0.17,$0.03,0,$229.45,2.334,0.011,0,$196.91,6.679,$165.64,0.943,$28.29,0.099,$0.88,0.003,$3.20,0.044,$69.08,0.653,$23.17,0.024,$22.91,0.064,$0.26,0.002,$1.01,0.01,$6.77,0.089,$33.78,0.887,$31.77,0.688,$59.29,2.551,$76.71,0.797,$152.74,1.537,0.003,0.006,0.007,0.008,0.008,0.008,0.009,0.009,0.009,0.009,$92.42,0.61,$49.03,0.34,$26.53,0.19,$15.01,0.11,$8.81,0.07,$5.33,0.04,$3.39,0.03,$2.25,0.02,$1.53,0.01,$1.04,0.01
