Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$5,500",0.31%,"$2,238.16","$5,449.15",$98.30,0.073,$4.35,0.002,$176.39,1.101,$129.14,0.871,$65.52,0.603,$35.58,0.076,$0.97,0.01,$39.96,0.941,$117.73,1.462,$81.78,2.841,$80.36,0.649,$33.75,0.415,$6.47,0.059,$40.14,0.18,$0.02,0,$169.68,2.119,0.004,0,$173.33,6.859,$118.93,0.851,$20.52,0.084,$0.38,0.003,$2.36,0.037,$63.16,0.566,$18.40,0.023,$17.17,0.053,$0.20,0.002,$0.77,0.008,$6.28,0.083,$33.68,0.858,$30.64,0.745,$51.14,2.096,$44.51,0.729,$125.17,1.391,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,$93.86,0.62,$48.24,0.34,$25.06,0.18,$13.57,0.1,$7.60,0.06,$4.39,0.04,$2.65,0.02,$1.71,0.02,$1.12,0.01,$0.74,0.01
"$5,600",0.28%,"$2,260.68","$5,550.10",$100.21,0.074,$4.61,0.002,$177.03,1.105,$130.24,0.878,$66.60,0.613,$36.31,0.077,$0.98,0.01,$40.59,0.955,$118.78,1.469,$82.53,2.859,$81.23,0.654,$34.03,0.418,$6.52,0.06,$40.68,0.18,$0.02,0,$171.90,2.136,0.004,0,$174.97,6.895,$121.28,0.858,$20.95,0.085,$0.41,0.003,$2.44,0.038,$64.16,0.575,$18.91,0.024,$17.40,0.053,$0.20,0.002,$0.78,0.008,$6.39,0.084,$34.20,0.871,$30.94,0.751,$51.59,2.108,$45.83,0.738,$126.07,1.399,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,$94.37,0.62,$48.59,0.34,$25.30,0.18,$13.73,0.1,$7.70,0.06,$4.46,0.04,$2.70,0.03,$1.74,0.02,$1.14,0.01,$0.76,0.01
"$5,700",0.28%,"$2,282.91","$5,649.26",$102.12,0.075,$4.86,0.002,$177.75,1.11,$131.36,0.884,$67.52,0.621,$37.07,0.079,$1.00,0.01,$41.29,0.97,$119.81,1.475,$83.25,2.876,$82.06,0.659,$34.33,0.421,$6.58,0.06,$41.15,0.18,$0.02,0,$174.15,2.152,0.005,0,$176.61,6.932,$123.68,0.865,$21.42,0.086,$0.42,0.003,$2.47,0.038,$65.04,0.583,$19.36,0.024,$17.71,0.054,$0.20,0.002,$0.80,0.008,$6.55,0.086,$34.74,0.884,$31.24,0.756,$52.01,2.12,$47.22,0.746,$126.93,1.406,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,$94.95,0.63,$49.02,0.34,$25.60,0.19,$13.94,0.11,$7.85,0.06,$4.57,0.04,$2.78,0.03,$1.80,0.02,$1.19,0.01,$0.79,0.01
"$5,800",0.29%,"$2,304.87","$5,749.94",$104.12,0.076,$5.04,0.002,$178.44,1.114,$132.64,0.892,$68.55,0.63,$37.93,0.08,$1.03,0.01,$41.83,0.981,$120.89,1.482,$84.04,2.896,$83.02,0.665,$34.66,0.424,$6.65,0.061,$41.70,0.18,$0.02,0,$176.66,2.17,0.005,0,$178.14,6.968,$126.09,0.871,$21.91,0.087,$0.44,0.003,$2.53,0.039,$66.02,0.591,$19.88,0.025,$18.04,0.055,$0.21,0.002,$0.82,0.008,$6.67,0.087,$35.16,0.894,$31.57,0.763,$52.47,2.133,$48.69,0.756,$127.97,1.414,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$95.51,0.63,$49.43,0.34,$25.87,0.19,$14.11,0.11,$7.96,0.06,$4.64,0.04,$2.83,0.03,$1.83,0.02,$1.21,0.01,$0.81,0.01
"$5,900",0.28%,"$2,326.54","$5,850.66",$106.05,0.077,$5.31,0.002,$179.10,1.119,$133.79,0.899,$69.57,0.639,$38.69,0.081,$1.07,0.011,$42.45,0.995,$121.87,1.488,$84.82,2.914,$83.86,0.67,$34.95,0.427,$6.70,0.061,$42.22,0.18,$0.02,0,$179.05,2.186,0.005,0,$179.70,7.004,$128.50,0.878,$22.37,0.088,$0.45,0.003,$2.57,0.039,$67.00,0.6,$20.35,0.025,$18.34,0.056,$0.21,0.002,$0.85,0.009,$6.79,0.089,$35.66,0.906,$31.92,0.769,$52.90,2.145,$50.12,0.765,$128.93,1.421,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$96.05,0.64,$49.81,0.35,$26.14,0.19,$14.29,0.11,$8.09,0.06,$4.73,0.04,$2.89,0.03,$1.88,0.02,$1.24,0.01,$0.83,0.01
"$6,000",0.27%,"$2,347.94","$5,949.35",$107.82,0.078,$5.58,0.002,$179.73,1.123,$134.88,0.906,$70.67,0.648,$39.43,0.083,$1.09,0.011,$43.10,1.007,$122.89,1.494,$85.56,2.931,$84.61,0.674,$35.20,0.43,$6.76,0.062,$42.65,0.18,$0.02,0,$181.52,2.202,0.005,0,$181.19,7.037,$130.82,0.884,$22.84,0.09,$0.47,0.003,$2.63,0.04,$68.04,0.609,$20.78,0.026,$18.65,0.057,$0.22,0.002,$0.87,0.009,$6.99,0.091,$36.11,0.916,$32.19,0.773,$53.37,2.157,$51.69,0.773,$129.83,1.429,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,$96.55,0.64,$50.18,0.35,$26.39,0.19,$14.46,0.11,$8.20,0.07,$4.80,0.04,$2.94,0.03,$1.91,0.02,$1.27,0.01,$0.85,0.01
"$6,100",0.25%,"$2,369.08","$6,049.78",$109.76,0.078,$5.84,0.002,$180.37,1.127,$135.82,0.912,$71.71,0.657,$40.02,0.084,$1.10,0.011,$43.66,1.019,$123.78,1.5,$86.26,2.946,$85.40,0.679,$35.52,0.433,$6.80,0.062,$43.07,0.18,$0.02,0,$183.87,2.218,0.005,0,$182.63,7.069,$133.26,0.891,$23.29,0.091,$0.48,0.003,$2.67,0.04,$69.04,0.617,$21.15,0.026,$18.87,0.058,$0.23,0.002,$0.88,0.009,$7.13,0.093,$36.53,0.926,$32.50,0.779,$53.76,2.167,$53.08,0.782,$130.79,1.436,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,$97.07,0.64,$50.55,0.35,$26.64,0.19,$14.62,0.11,$8.31,0.07,$4.87,0.04,$2.99,0.03,$1.95,0.02,$1.29,0.01,$0.87,0.01
"$6,200",0.25%,"$2,389.97","$6,151.11",$111.56,0.079,$6.11,0.002,$180.97,1.131,$136.83,0.918,$72.76,0.665,$40.73,0.085,$1.12,0.011,$44.32,1.034,$124.68,1.506,$87.00,2.963,$86.21,0.683,$35.84,0.436,$6.85,0.062,$43.53,0.19,$0.02,0,$186.23,2.233,0.005,0,$184.13,7.1,$135.64,0.897,$23.71,0.092,$0.49,0.003,$2.75,0.041,$70.01,0.625,$21.58,0.027,$19.14,0.059,$0.23,0.003,$0.89,0.009,$7.23,0.094,$37.10,0.94,$32.82,0.784,$54.18,2.178,$54.55,0.79,$131.68,1.442,0.002,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,$97.56,0.65,$50.90,0.35,$26.88,0.19,$14.78,0.11,$8.42,0.07,$4.94,0.04,$3.04,0.03,$1.98,0.02,$1.32,0.01,$0.89,0.01
"$6,300",0.25%,"$2,410.61","$6,249.00",$113.28,0.08,$6.38,0.002,$181.64,1.135,$137.83,0.924,$73.66,0.673,$41.43,0.086,$1.15,0.012,$44.84,1.044,$125.66,1.512,$87.67,2.978,$87.02,0.688,$36.13,0.439,$6.92,0.063,$43.97,0.19,$0.02,0,$188.63,2.248,0.006,0,$185.69,7.134,$138.10,0.904,$24.09,0.092,$0.51,0.003,$2.78,0.041,$70.89,0.632,$22.03,0.027,$19.40,0.059,$0.23,0.003,$0.92,0.009,$7.37,0.095,$37.46,0.949,$33.11,0.789,$54.56,2.189,$56.10,0.799,$132.53,1.449,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,$98.11,0.65,$51.30,0.36,$27.17,0.2,$14.98,0.11,$8.56,0.07,$5.04,0.04,$3.10,0.03,$2.03,0.02,$1.35,0.01,$0.91,0.01
"$6,400",0.23%,"$2,431.01","$6,350.87",$114.96,0.08,$6.60,0.002,$182.23,1.138,$138.86,0.931,$74.64,0.681,$42.12,0.087,$1.17,0.012,$45.36,1.056,$126.54,1.517,$88.32,2.993,$87.76,0.692,$36.38,0.441,$6.96,0.063,$44.42,0.19,$0.02,0,$190.82,2.263,0.006,0,$187.04,7.165,$140.79,0.911,$24.46,0.093,$0.54,0.003,$2.80,0.041,$71.84,0.64,$22.45,0.027,$19.67,0.06,$0.24,0.003,$0.94,0.009,$7.53,0.098,$37.84,0.958,$33.36,0.794,$54.97,2.199,$57.41,0.806,$133.41,1.457,0.002,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,$98.58,0.65,$51.65,0.36,$27.40,0.2,$15.14,0.11,$8.66,0.07,$5.11,0.04,$3.15,0.03,$2.05,0.02,$1.37,0.01,$0.92,0.01
"$6,500",0.23%,"$2,451.17","$6,448.15",$116.66,0.081,$6.90,0.002,$182.81,1.142,$139.83,0.937,$75.67,0.689,$42.81,0.089,$1.21,0.012,$45.91,1.067,$127.31,1.522,$89.00,3.009,$88.63,0.697,$36.72,0.444,$7.04,0.063,$44.87,0.19,$0.02,0,$193.22,2.277,0.006,0,$188.43,7.196,$143.08,0.916,$24.89,0.094,$0.55,0.003,$2.84,0.042,$72.83,0.648,$22.89,0.028,$19.92,0.061,$0.24,0.003,$0.97,0.01,$7.65,0.1,$38.26,0.967,$33.64,0.799,$55.37,2.21,$58.91,0.814,$134.31,1.463,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,$99.05,0.65,$52.00,0.36,$27.64,0.2,$15.30,0.12,$8.76,0.07,$5.17,0.04,$3.19,0.03,$2.09,0.02,$1.39,0.02,$0.94,0.01
"$6,600",0.24%,"$2,471.10","$6,549.56",$118.28,0.082,$7.17,0.002,$183.41,1.146,$140.89,0.943,$76.69,0.697,$43.63,0.09,$1.23,0.012,$46.58,1.081,$128.31,1.528,$89.81,3.026,$89.49,0.702,$37.00,0.447,$7.09,0.064,$45.40,0.19,$0.02,0,$195.77,2.293,0.006,0,$189.60,7.223,$145.72,0.922,$25.36,0.095,$0.58,0.003,$2.93,0.042,$73.76,0.655,$23.42,0.028,$20.20,0.062,$0.24,0.003,$0.98,0.01,$7.81,0.101,$38.77,0.979,$34.01,0.805,$55.80,2.221,$60.61,0.824,$135.16,1.47,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,$99.52,0.66,$52.33,0.36,$27.86,0.2,$15.45,0.12,$8.86,0.07,$5.24,0.04,$3.24,0.03,$2.12,0.02,$1.42,0.02,$0.96,0.01
"$6,700",0.23%,"$2,490.79","$6,649.96",$119.90,0.082,$7.46,0.003,$184.01,1.149,$141.90,0.949,$77.63,0.706,$44.29,0.091,$1.26,0.013,$47.24,1.094,$129.16,1.534,$90.46,3.041,$90.25,0.706,$37.24,0.449,$7.17,0.064,$45.84,0.19,$0.02,0,$198.18,2.308,0.006,0,$190.80,7.251,$148.20,0.929,$25.82,0.097,$0.61,0.003,$2.97,0.043,$74.66,0.663,$23.84,0.029,$20.45,0.062,$0.26,0.003,$1.00,0.01,$7.98,0.103,$39.26,0.99,$34.31,0.811,$56.14,2.23,$62.20,0.832,$135.98,1.476,0.002,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,$100.01,0.66,$52.68,0.36,$28.09,0.2,$15.60,0.12,$8.97,0.07,$5.31,0.04,$3.29,0.03,$2.16,0.02,$1.44,0.02,$0.98,0.01
"$6,800",0.21%,"$2,510.26","$6,749.55",$121.46,0.083,$7.74,0.003,$184.51,1.153,$142.83,0.954,$78.49,0.713,$44.91,0.092,$1.28,0.013,$47.77,1.104,$129.97,1.539,$91.10,3.054,$90.97,0.71,$37.45,0.452,$7.23,0.065,$46.30,0.19,$0.02,0,$200.62,2.324,0.007,0,$192.05,7.282,$150.61,0.935,$26.20,0.097,$0.62,0.003,$3.02,0.043,$75.47,0.67,$24.21,0.029,$20.69,0.063,$0.28,0.003,$1.01,0.01,$8.13,0.105,$39.64,0.999,$34.58,0.815,$56.52,2.239,$63.71,0.841,$136.90,1.483,0.002,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006,$100.41,0.66,$52.98,0.37,$28.31,0.2,$15.75,0.12,$9.07,0.07,$5.38,0.05,$3.34,0.03,$2.19,0.02,$1.47,0.02,$0.99,0.01
"$6,900",0.21%,"$2,529.52","$6,849.31",$123.11,0.084,$8.00,0.003,$184.97,1.156,$143.80,0.96,$79.43,0.721,$45.66,0.093,$1.31,0.013,$48.37,1.116,$130.66,1.543,$91.73,3.069,$91.58,0.714,$37.67,0.454,$7.27,0.065,$46.64,0.19,$0.02,0,$202.90,2.338,0.007,0,$193.31,7.31,$152.88,0.941,$26.58,0.098,$0.63,0.003,$3.08,0.044,$76.35,0.677,$24.71,0.029,$20.94,0.064,$0.28,0.003,$1.03,0.01,$8.32,0.107,$40.06,1.009,$34.87,0.82,$56.86,2.248,$65.16,0.848,$137.74,1.49,0.002,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,$100.80,0.67,$53.27,0.37,$28.52,0.21,$15.89,0.12,$9.16,0.07,$5.45,0.05,$3.38,0.03,$2.22,0.02,$1.49,0.02,$1.01,0.01
"$7,000",0.21%,"$2,548.58","$6,950.26",$124.66,0.084,$8.26,0.003,$185.48,1.159,$144.72,0.966,$80.39,0.729,$46.27,0.094,$1.34,0.013,$48.87,1.126,$131.45,1.548,$92.38,3.082,$92.32,0.718,$37.97,0.456,$7.31,0.065,$47.05,0.2,$0.02,0,$205.21,2.352,0.007,0,$194.51,7.338,$155.42,0.947,$27.00,0.099,$0.66,0.003,$3.12,0.045,$77.26,0.684,$25.12,0.03,$21.15,0.065,$0.29,0.003,$1.05,0.01,$8.44,0.108,$40.44,1.018,$35.16,0.825,$57.22,2.257,$66.68,0.856,$138.53,1.496,0.003,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,$101.23,0.67,$53.60,0.37,$28.76,0.21,$16.06,0.12,$9.29,0.07,$5.54,0.05,$3.45,0.03,$2.28,0.02,$1.53,0.02,$1.04,0.01
"$7,100",0.20%,"$2,567.43","$7,050.67",$126.33,0.085,$8.55,0.003,$185.98,1.162,$145.60,0.971,$81.24,0.736,$46.94,0.095,$1.35,0.014,$49.30,1.135,$132.19,1.552,$93.04,3.097,$93.00,0.722,$38.20,0.459,$7.35,0.066,$47.45,0.2,$0.02,0,$207.56,2.365,0.007,0,$195.69,7.365,$157.71,0.953,$27.36,0.1,$0.69,0.003,$3.17,0.045,$78.06,0.69,$25.53,0.03,$21.41,0.065,$0.29,0.003,$1.06,0.01,$8.50,0.109,$40.80,1.026,$35.45,0.83,$57.58,2.267,$68.21,0.864,$139.35,1.501,0.003,0.004,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,$101.64,0.67,$53.92,0.37,$28.98,0.21,$16.22,0.12,$9.40,0.07,$5.62,0.05,$3.51,0.03,$2.32,0.02,$1.56,0.02,$1.07,0.01
"$7,200",0.20%,"$2,586.09","$7,149.55",$128.02,0.086,$8.81,0.003,$186.50,1.165,$146.50,0.976,$82.12,0.743,$47.54,0.097,$1.39,0.014,$49.93,1.148,$132.87,1.557,$93.69,3.111,$93.65,0.726,$38.39,0.461,$7.38,0.066,$47.88,0.2,$0.02,0,$209.76,2.378,0.007,0,$196.92,7.393,$160.09,0.958,$27.73,0.101,$0.71,0.003,$3.26,0.046,$78.86,0.697,$25.90,0.031,$21.64,0.066,$0.31,0.003,$1.09,0.011,$8.70,0.112,$41.24,1.036,$35.76,0.835,$57.94,2.275,$69.66,0.872,$140.10,1.507,0.003,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,$102.06,0.67,$54.23,0.37,$29.22,0.21,$16.39,0.12,$9.51,0.07,$5.69,0.05,$3.56,0.03,$2.35,0.02,$1.59,0.02,$1.09,0.01
"$7,300",0.21%,"$2,604.54","$7,250.97",$129.80,0.086,$9.16,0.003,$186.97,1.168,$147.51,0.982,$83.08,0.751,$48.17,0.098,$1.41,0.014,$50.55,1.161,$133.49,1.561,$94.29,3.124,$94.36,0.729,$38.66,0.464,$7.41,0.066,$48.29,0.2,$0.02,0,$212.16,2.392,0.008,0,$198.34,7.424,$162.59,0.964,$28.11,0.102,$0.72,0.003,$3.36,0.047,$79.72,0.704,$26.27,0.031,$21.90,0.067,$0.31,0.003,$1.10,0.011,$8.83,0.113,$41.71,1.048,$36.01,0.839,$58.29,2.285,$71.24,0.879,$140.92,1.513,0.003,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.007,$102.44,0.68,$54.51,0.38,$29.41,0.21,$16.52,0.12,$9.61,0.08,$5.76,0.05,$3.61,0.03,$2.39,0.02,$1.61,0.02,$1.10,0.01
"$7,400",0.19%,"$2,622.79","$7,350.56",$131.24,0.087,$9.51,0.003,$187.38,1.171,$148.44,0.987,$83.99,0.758,$48.76,0.098,$1.42,0.014,$51.10,1.172,$134.12,1.565,$94.85,3.137,$94.98,0.733,$38.88,0.466,$7.43,0.066,$48.67,0.2,$0.03,0,$214.53,2.406,0.008,0,$199.48,7.451,$165.31,0.97,$28.54,0.102,$0.72,0.003,$3.43,0.047,$80.56,0.71,$26.64,0.031,$22.12,0.067,$0.31,0.003,$1.11,0.011,$8.99,0.115,$42.11,1.057,$36.22,0.843,$58.63,2.293,$72.85,0.887,$141.68,1.519,0.003,0.005,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,$102.77,0.68,$54.75,0.38,$29.57,0.21,$16.63,0.12,$9.67,0.08,$5.80,0.05,$3.63,0.03,$2.40,0.02,$1.63,0.02,$1.11,0.01
"$7,500",0.19%,"$2,640.85","$7,450.07",$132.99,0.088,$9.79,0.003,$187.81,1.174,$149.26,0.992,$84.74,0.765,$49.31,0.099,$1.43,0.014,$51.64,1.183,$134.87,1.57,$95.44,3.149,$95.59,0.736,$39.10,0.468,$7.46,0.066,$49.03,0.2,$0.03,0,$216.84,2.419,0.008,0,$200.65,7.477,$167.85,0.976,$28.96,0.103,$0.75,0.003,$3.46,0.048,$81.29,0.717,$26.98,0.032,$22.33,0.068,$0.32,0.003,$1.12,0.011,$9.18,0.117,$42.46,1.065,$36.48,0.847,$58.96,2.302,$74.43,0.895,$142.41,1.525,0.003,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,$103.12,0.68,$55.00,0.38,$29.75,0.21,$16.75,0.13,$9.76,0.08,$5.87,0.05,$3.68,0.03,$2.44,0.02,$1.65,0.02,$1.14,0.01
"$7,600",0.18%,"$2,658.73","$7,551.28",$134.30,0.088,$10.13,0.003,$188.23,1.177,$150.02,0.997,$85.54,0.771,$50.03,0.101,$1.45,0.015,$52.13,1.193,$135.57,1.574,$96.02,3.161,$96.26,0.74,$39.32,0.47,$7.49,0.067,$49.45,0.2,$0.03,0,$219.25,2.433,0.008,0,$201.86,7.503,$170.37,0.982,$29.39,0.104,$0.76,0.003,$3.52,0.048,$82.03,0.723,$27.47,0.032,$22.56,0.069,$0.32,0.003,$1.13,0.011,$9.29,0.119,$42.83,1.074,$36.74,0.852,$59.28,2.309,$76.04,0.903,$143.20,1.53,0.003,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,$103.46,0.68,$55.26,0.38,$29.92,0.22,$16.87,0.13,$9.85,0.08,$5.93,0.05,$3.72,0.03,$2.47,0.02,$1.68,0.02,$1.15,0.01
"$7,700",0.18%,"$2,676.42","$7,651.10",$135.89,0.089,$10.53,0.003,$188.68,1.18,$150.85,1.002,$86.34,0.779,$50.66,0.102,$1.47,0.015,$52.77,1.206,$136.18,1.578,$96.53,3.171,$96.91,0.743,$39.53,0.472,$7.53,0.067,$49.85,0.2,$0.03,0,$221.58,2.446,0.008,0,$203.13,7.53,$172.56,0.987,$29.90,0.105,$0.79,0.003,$3.61,0.049,$82.73,0.73,$27.88,0.032,$22.79,0.069,$0.33,0.004,$1.14,0.011,$9.45,0.12,$43.33,1.086,$36.99,0.856,$59.54,2.315,$77.64,0.911,$143.94,1.535,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,$103.84,0.69,$55.54,0.38,$30.12,0.22,$17.01,0.13,$9.93,0.08,$5.98,0.05,$3.76,0.03,$2.50,0.02,$1.70,0.02,$1.17,0.01
"$7,800",0.18%,"$2,693.94","$7,750.37",$137.32,0.089,$10.86,0.003,$189.13,1.183,$151.71,1.007,$87.23,0.788,$51.29,0.103,$1.49,0.015,$53.23,1.215,$136.77,1.582,$97.07,3.184,$97.67,0.747,$39.76,0.474,$7.58,0.067,$50.33,0.21,$0.03,0,$224.00,2.459,0.008,0,$204.22,7.557,$174.93,0.993,$30.26,0.106,$0.80,0.003,$3.71,0.05,$83.53,0.738,$28.29,0.033,$22.99,0.07,$0.35,0.004,$1.15,0.011,$9.56,0.121,$43.66,1.094,$37.21,0.86,$59.86,2.324,$79.34,0.919,$144.67,1.54,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,$104.20,0.69,$55.81,0.39,$30.31,0.22,$17.14,0.13,$10.03,0.08,$6.05,0.05,$3.81,0.03,$2.54,0.02,$1.73,0.02,$1.19,0.01
"$7,900",0.17%,"$2,711.27","$7,849.47",$138.74,0.09,$11.18,0.003,$189.50,1.185,$152.42,1.011,$88.23,0.796,$51.80,0.104,$1.50,0.015,$53.72,1.225,$137.43,1.585,$97.57,3.195,$98.26,0.75,$39.95,0.476,$7.62,0.068,$50.70,0.21,$0.03,0,$226.29,2.47,0.009,0,$205.24,7.581,$177.17,0.998,$30.73,0.107,$0.81,0.003,$3.78,0.051,$84.45,0.745,$28.60,0.033,$23.20,0.071,$0.35,0.004,$1.15,0.011,$9.70,0.123,$44.01,1.102,$37.44,0.863,$60.13,2.331,$80.91,0.926,$145.38,1.545,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.008,0.008,$104.50,0.69,$56.03,0.39,$30.46,0.22,$17.24,0.13,$10.09,0.08,$6.09,0.05,$3.84,0.03,$2.56,0.02,$1.74,0.02,$1.20,0.01
"$8,000",0.17%,"$2,728.45","$7,949.35",$140.12,0.09,$11.48,0.003,$189.98,1.188,$153.17,1.015,$89.04,0.802,$52.32,0.104,$1.52,0.015,$54.20,1.233,$138.07,1.589,$98.11,3.206,$98.77,0.753,$40.13,0.478,$7.64,0.068,$51.00,0.21,$0.03,0,$228.60,2.483,0.009,0,$206.36,7.607,$179.72,1.003,$31.17,0.108,$0.87,0.003,$3.83,0.051,$85.21,0.752,$28.91,0.033,$23.41,0.071,$0.36,0.004,$1.17,0.011,$9.85,0.124,$44.35,1.109,$37.69,0.867,$60.42,2.339,$82.43,0.932,$146.17,1.55,0.003,0.006,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,$104.90,0.69,$56.33,0.39,$30.68,0.22,$17.40,0.13,$10.20,0.08,$6.17,0.05,$3.89,0.03,$2.59,0.02,$1.77,0.02,$1.22,0.01
"$8,100",0.16%,"$2,745.45","$8,049.64",$141.59,0.091,$11.83,0.004,$190.40,1.191,$153.88,1.02,$89.85,0.809,$52.86,0.105,$1.53,0.015,$54.57,1.241,$138.73,1.593,$98.67,3.217,$99.42,0.756,$40.36,0.48,$7.68,0.068,$51.38,0.21,$0.03,0,$230.84,2.495,0.009,0,$207.45,7.632,$182.07,1.009,$31.51,0.109,$0.89,0.003,$3.89,0.051,$85.96,0.758,$29.27,0.034,$23.60,0.072,$0.36,0.004,$1.17,0.011,$9.97,0.126,$44.61,1.115,$37.96,0.871,$60.71,2.346,$84.00,0.94,$146.84,1.555,0.003,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,$105.25,0.7,$56.60,0.39,$30.87,0.22,$17.53,0.13,$10.29,0.08,$6.23,0.05,$3.94,0.04,$2.62,0.03,$1.79,0.02,$1.23,0.01
"$8,200",0.17%,"$2,762.29","$8,150.83",$143.47,0.091,$12.19,0.004,$190.85,1.194,$154.60,1.024,$90.57,0.816,$53.50,0.106,$1.54,0.015,$55.07,1.25,$139.33,1.597,$99.27,3.229,$100.04,0.76,$40.56,0.482,$7.72,0.068,$51.77,0.21,$0.03,0,$233.27,2.509,0.009,0,$208.63,7.66,$184.52,1.014,$31.90,0.11,$0.93,0.003,$3.94,0.052,$86.63,0.765,$29.66,0.034,$23.84,0.072,$0.36,0.004,$1.18,0.012,$10.09,0.127,$44.98,1.123,$38.22,0.875,$61.05,2.354,$85.63,0.948,$147.65,1.561,0.003,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,$105.64,0.7,$56.89,0.39,$31.09,0.22,$17.68,0.13,$10.39,0.08,$6.30,0.05,$3.99,0.04,$2.66,0.03,$1.82,0.02,$1.26,0.01
