Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$8,200",0.15%,"$2,602.50","$8,148.61",$186.40,0.113,$12.34,0.004,$186.34,1.206,$137.24,0.94,$71.96,0.691,$50.34,0.098,$1.25,0.013,$50.26,1.254,$125.56,1.814,$91.13,3.564,$94.07,0.764,$50.33,0.535,$8.42,0.075,$35.32,0.15,$0.05,0,$260.09,2.503,0.012,0,$197.22,6.736,$165.08,0.869,$28.76,0.091,$0.93,0.003,$2.91,0.037,$69.05,0.654,$22.01,0.022,$28.33,0.076,$0.37,0.004,$0.88,0.009,$8.01,0.125,$42.24,1.129,$26.01,0.569,$65.12,2.995,$81.03,0.77,$179.07,1.733,0.004,0.007,0.008,0.009,0.009,0.01,0.01,0.01,0.01,0.01,$108.26,0.74,$61.36,0.44,$35.09,0.26,$20.59,0.16,$12.40,0.1,$7.63,0.06,$4.85,0.04,$3.20,0.03,$2.16,0.02,$1.48,0.01
"$8,300",0.15%,"$2,617.29","$8,249.05",$188.08,0.113,$12.74,0.004,$186.71,1.208,$138.01,0.944,$72.57,0.696,$50.89,0.099,$1.25,0.013,$50.65,1.262,$126.16,1.818,$91.69,3.576,$94.51,0.767,$50.54,0.537,$8.46,0.075,$35.52,0.16,$0.05,0,$262.11,2.514,0.012,0,$198.31,6.756,$167.13,0.874,$29.04,0.092,$0.95,0.003,$2.97,0.038,$69.60,0.658,$22.31,0.022,$28.58,0.076,$0.37,0.004,$0.89,0.009,$8.09,0.126,$42.56,1.136,$26.24,0.572,$65.45,3.004,$82.41,0.776,$179.70,1.737,0.004,0.007,0.008,0.009,0.01,0.01,0.01,0.01,0.01,0.011,$108.57,0.74,$61.59,0.44,$35.27,0.26,$20.72,0.16,$12.48,0.1,$7.69,0.06,$4.89,0.04,$3.23,0.03,$2.18,0.02,$1.49,0.02
"$8,400",0.15%,"$2,631.93","$8,348.09",$189.85,0.114,$13.17,0.004,$187.09,1.211,$138.76,0.949,$73.02,0.699,$51.47,0.1,$1.28,0.013,$51.07,1.27,$126.67,1.822,$92.14,3.587,$95.02,0.77,$50.74,0.539,$8.47,0.075,$35.80,0.16,$0.05,0,$264.35,2.524,0.012,0,$199.43,6.779,$169.15,0.878,$29.46,0.093,$0.96,0.003,$3.01,0.038,$70.01,0.662,$22.67,0.023,$28.80,0.077,$0.39,0.004,$0.89,0.009,$8.20,0.127,$42.87,1.143,$26.46,0.575,$65.69,3.012,$83.94,0.783,$180.41,1.742,0.004,0.007,0.008,0.009,0.01,0.01,0.01,0.01,0.011,0.011,$108.88,0.74,$61.83,0.44,$35.44,0.26,$20.84,0.16,$12.57,0.1,$7.75,0.06,$4.94,0.04,$3.27,0.03,$2.20,0.02,$1.51,0.02
"$8,500",0.14%,"$2,646.43","$8,450.54",$191.73,0.114,$13.56,0.005,$187.49,1.214,$139.39,0.953,$73.48,0.705,$51.96,0.1,$1.30,0.013,$51.38,1.276,$127.10,1.825,$92.57,3.597,$95.44,0.772,$50.91,0.54,$8.50,0.075,$36.03,0.16,$0.05,0,$266.32,2.534,0.012,0,$200.41,6.8,$171.28,0.883,$29.77,0.093,$0.97,0.003,$3.06,0.038,$70.41,0.667,$22.94,0.023,$29.02,0.077,$0.40,0.004,$0.91,0.009,$8.30,0.128,$43.08,1.148,$26.66,0.578,$65.91,3.019,$85.20,0.788,$181.12,1.746,0.004,0.007,0.009,0.009,0.01,0.01,0.01,0.011,0.011,0.011,$109.23,0.74,$62.11,0.44,$35.65,0.26,$20.99,0.16,$12.68,0.1,$7.84,0.06,$5.00,0.04,$3.32,0.03,$2.24,0.02,$1.54,0.02
"$8,600",0.15%,"$2,660.77","$8,548.70",$193.75,0.115,$13.97,0.005,$187.91,1.216,$140.14,0.957,$73.92,0.709,$52.49,0.101,$1.37,0.014,$51.78,1.285,$127.63,1.829,$93.06,3.608,$95.90,0.776,$51.12,0.543,$8.52,0.076,$36.26,0.16,$0.05,0,$268.48,2.545,0.013,0,$201.37,6.821,$173.44,0.887,$30.07,0.094,$1.02,0.003,$3.08,0.038,$70.84,0.671,$23.27,0.023,$29.22,0.078,$0.40,0.004,$0.97,0.01,$8.39,0.129,$43.39,1.155,$26.83,0.581,$66.23,3.027,$86.74,0.794,$181.75,1.751,0.004,0.007,0.009,0.01,0.01,0.01,0.011,0.011,0.011,0.011,$109.57,0.75,$62.36,0.44,$35.83,0.26,$21.12,0.16,$12.77,0.1,$7.90,0.06,$5.05,0.04,$3.35,0.03,$2.27,0.02,$1.56,0.02
"$8,700",0.14%,"$2,674.97","$8,651.26",$195.50,0.116,$14.26,0.005,$188.25,1.218,$140.85,0.961,$74.51,0.714,$53.06,0.102,$1.39,0.014,$52.17,1.293,$128.10,1.832,$93.48,3.618,$96.29,0.778,$51.30,0.544,$8.55,0.076,$36.44,0.16,$0.05,0,$270.66,2.556,0.013,0,$202.30,6.841,$175.65,0.892,$30.32,0.095,$1.04,0.003,$3.11,0.038,$71.40,0.675,$23.65,0.024,$29.41,0.078,$0.40,0.004,$0.98,0.01,$8.48,0.13,$43.69,1.163,$26.98,0.583,$66.50,3.035,$88.27,0.8,$182.39,1.756,0.004,0.007,0.009,0.01,0.01,0.011,0.011,0.011,0.011,0.011,$109.85,0.75,$62.58,0.44,$35.99,0.26,$21.24,0.16,$12.86,0.1,$7.97,0.06,$5.10,0.04,$3.39,0.03,$2.30,0.02,$1.58,0.02
"$8,800",0.14%,"$2,689.03","$8,749.12",$197.29,0.116,$14.76,0.005,$188.57,1.221,$141.49,0.965,$74.98,0.718,$53.59,0.103,$1.39,0.014,$52.48,1.301,$128.48,1.835,$93.86,3.627,$96.74,0.781,$51.48,0.546,$8.59,0.076,$36.67,0.16,$0.05,0,$272.68,2.565,0.013,0,$203.12,6.86,$177.81,0.896,$30.60,0.095,$1.04,0.003,$3.14,0.039,$71.84,0.679,$23.98,0.024,$29.60,0.079,$0.40,0.004,$0.99,0.01,$8.53,0.131,$43.94,1.169,$27.15,0.585,$66.71,3.041,$89.61,0.805,$183.07,1.76,0.004,0.008,0.009,0.01,0.01,0.011,0.011,0.011,0.011,0.012,$110.12,0.75,$62.78,0.45,$36.15,0.27,$21.35,0.16,$12.93,0.1,$8.02,0.07,$5.14,0.04,$3.42,0.03,$2.32,0.02,$1.60,0.02
"$8,900",0.14%,"$2,702.96","$8,849.70",$199.27,0.117,$15.18,0.005,$188.94,1.223,$142.09,0.968,$75.46,0.722,$54.06,0.104,$1.44,0.014,$52.76,1.306,$128.96,1.839,$94.30,3.637,$97.21,0.784,$51.65,0.548,$8.62,0.076,$36.95,0.16,$0.05,0,$274.81,2.576,0.013,0,$204.13,6.881,$179.81,0.9,$30.98,0.096,$1.09,0.003,$3.17,0.039,$72.29,0.683,$24.27,0.024,$29.79,0.08,$0.41,0.004,$1.04,0.01,$8.63,0.132,$44.13,1.174,$27.33,0.589,$66.97,3.049,$91.08,0.812,$183.72,1.764,0.004,0.008,0.009,0.01,0.011,0.011,0.011,0.011,0.012,0.012,$110.43,0.75,$63.03,0.45,$36.33,0.27,$21.48,0.16,$13.03,0.1,$8.09,0.07,$5.19,0.04,$3.46,0.03,$2.35,0.02,$1.62,0.02
"$9,000",0.13%,"$2,716.74","$8,949.72",$200.95,0.118,$15.72,0.005,$189.28,1.225,$142.65,0.972,$75.88,0.726,$54.58,0.104,$1.47,0.015,$53.08,1.312,$129.43,1.842,$94.79,3.648,$97.68,0.786,$51.85,0.55,$8.65,0.076,$37.18,0.16,$0.05,0,$276.82,2.587,0.013,0,$205.04,6.9,$181.72,0.904,$31.27,0.096,$1.11,0.003,$3.18,0.039,$72.70,0.687,$24.57,0.024,$30.00,0.08,$0.41,0.004,$1.07,0.011,$8.72,0.133,$44.35,1.179,$27.50,0.591,$67.29,3.057,$92.42,0.818,$184.40,1.769,0.004,0.008,0.009,0.01,0.011,0.011,0.011,0.012,0.012,0.012,$110.73,0.75,$63.25,0.45,$36.49,0.27,$21.60,0.16,$13.11,0.1,$8.14,0.07,$5.22,0.04,$3.48,0.03,$2.37,0.02,$1.63,0.02
"$9,100",0.12%,"$2,730.41","$9,050.77",$202.61,0.118,$16.11,0.005,$189.59,1.227,$143.26,0.976,$76.23,0.729,$55.10,0.105,$1.48,0.015,$53.41,1.319,$129.87,1.845,$95.26,3.659,$98.10,0.789,$52.03,0.551,$8.68,0.077,$37.38,0.16,$0.05,0,$278.87,2.597,0.014,0,$205.84,6.919,$183.65,0.908,$31.50,0.097,$1.13,0.003,$3.23,0.039,$73.01,0.69,$24.88,0.025,$30.22,0.081,$0.41,0.004,$1.07,0.011,$8.82,0.135,$44.59,1.185,$27.66,0.594,$67.60,3.065,$93.82,0.823,$185.04,1.773,0.004,0.008,0.01,0.01,0.011,0.011,0.012,0.012,0.012,0.012,$110.99,0.76,$63.46,0.45,$36.65,0.27,$21.71,0.16,$13.19,0.1,$8.20,0.07,$5.27,0.04,$3.52,0.03,$2.39,0.02,$1.66,0.02
"$9,200",0.12%,"$2,743.94","$9,149.44",$204.26,0.119,$16.55,0.005,$189.90,1.229,$143.93,0.979,$76.73,0.733,$55.56,0.106,$1.48,0.015,$53.72,1.327,$130.21,1.848,$95.60,3.668,$98.49,0.792,$52.22,0.553,$8.70,0.077,$37.57,0.16,$0.05,0,$280.87,2.606,0.014,0,$206.73,6.938,$185.63,0.912,$31.77,0.097,$1.17,0.003,$3.27,0.04,$73.46,0.694,$25.12,0.025,$30.44,0.081,$0.41,0.004,$1.07,0.011,$8.89,0.135,$44.84,1.191,$27.80,0.597,$67.80,3.072,$95.32,0.829,$185.55,1.777,0.005,0.008,0.01,0.011,0.011,0.012,0.012,0.012,0.012,0.012,$111.25,0.76,$63.67,0.45,$36.80,0.27,$21.82,0.17,$13.27,0.1,$8.26,0.07,$5.31,0.05,$3.55,0.03,$2.42,0.02,$1.67,0.02
"$9,300",0.13%,"$2,757.35","$9,249.82",$206.13,0.119,$16.95,0.005,$190.25,1.231,$144.53,0.983,$77.20,0.738,$56.04,0.107,$1.48,0.015,$54.03,1.333,$130.70,1.852,$96.02,3.678,$98.90,0.794,$52.41,0.555,$8.73,0.077,$37.76,0.16,$0.05,0,$282.96,2.617,0.014,0,$207.55,6.956,$187.58,0.917,$32.05,0.098,$1.19,0.003,$3.33,0.04,$73.87,0.698,$25.40,0.025,$30.64,0.082,$0.40,0.004,$1.07,0.011,$8.96,0.136,$45.07,1.197,$28.00,0.599,$68.02,3.079,$96.78,0.835,$186.19,1.782,0.005,0.008,0.01,0.011,0.011,0.012,0.012,0.012,0.012,0.012,$111.55,0.76,$63.89,0.45,$36.97,0.27,$21.95,0.17,$13.37,0.1,$8.33,0.07,$5.36,0.05,$3.58,0.03,$2.44,0.02,$1.69,0.02
"$9,400",0.12%,"$2,770.64","$9,350.90",$207.67,0.12,$17.31,0.005,$190.54,1.233,$145.04,0.987,$77.63,0.742,$56.41,0.107,$1.48,0.015,$54.47,1.341,$131.11,1.855,$96.40,3.687,$99.27,0.797,$52.55,0.557,$8.76,0.077,$37.96,0.16,$0.05,0,$285.25,2.627,0.014,0,$208.38,6.974,$189.47,0.92,$32.41,0.098,$1.21,0.003,$3.33,0.04,$74.30,0.701,$25.60,0.025,$30.81,0.082,$0.40,0.004,$1.08,0.011,$9.09,0.138,$45.38,1.203,$28.15,0.601,$68.25,3.086,$98.33,0.841,$186.92,1.786,0.005,0.008,0.01,0.011,0.011,0.012,0.012,0.012,0.013,0.013,$111.79,0.76,$64.08,0.45,$37.11,0.27,$22.05,0.17,$13.43,0.11,$8.37,0.07,$5.39,0.05,$3.60,0.03,$2.46,0.02,$1.70,0.02
"$9,500",0.12%,"$2,783.80","$9,449.33",$209.26,0.12,$17.76,0.005,$190.86,1.235,$145.68,0.99,$78.02,0.745,$56.83,0.108,$1.51,0.015,$54.80,1.347,$131.55,1.858,$96.78,3.696,$99.69,0.799,$52.72,0.558,$8.78,0.077,$38.19,0.16,$0.05,0,$287.29,2.637,0.015,0,$209.15,6.992,$191.82,0.925,$32.82,0.099,$1.23,0.003,$3.39,0.041,$74.63,0.704,$25.83,0.025,$31.00,0.083,$0.42,0.004,$1.10,0.011,$9.16,0.139,$45.63,1.209,$28.31,0.604,$68.47,3.093,$99.68,0.846,$187.61,1.791,0.005,0.008,0.01,0.011,0.012,0.012,0.012,0.013,0.013,0.013,$112.05,0.76,$64.28,0.46,$37.25,0.27,$22.15,0.17,$13.51,0.11,$8.43,0.07,$5.43,0.05,$3.64,0.03,$2.48,0.02,$1.72,0.02
"$9,600",0.12%,"$2,796.84","$9,550.46",$211.17,0.121,$18.25,0.005,$191.20,1.237,$146.33,0.994,$78.42,0.749,$57.28,0.109,$1.52,0.015,$55.12,1.353,$131.93,1.861,$97.17,3.705,$100.06,0.802,$52.90,0.56,$8.79,0.077,$38.37,0.16,$0.05,0,$289.39,2.647,0.015,0,$210.04,7.011,$193.75,0.929,$33.16,0.099,$1.26,0.003,$3.42,0.041,$75.00,0.708,$26.05,0.025,$31.23,0.083,$0.41,0.004,$1.10,0.011,$9.23,0.139,$45.89,1.214,$28.47,0.606,$68.70,3.099,$101.18,0.852,$188.21,1.795,0.005,0.009,0.01,0.011,0.012,0.012,0.013,0.013,0.013,0.013,$112.33,0.77,$64.50,0.46,$37.41,0.27,$22.27,0.17,$13.59,0.11,$8.49,0.07,$5.48,0.05,$3.67,0.03,$2.51,0.02,$1.74,0.02
"$9,700",0.12%,"$2,809.76","$9,650.39",$213.16,0.122,$18.79,0.006,$191.50,1.239,$147.00,0.998,$78.77,0.752,$57.82,0.109,$1.54,0.015,$55.44,1.359,$132.27,1.863,$97.53,3.714,$100.45,0.804,$53.07,0.562,$8.81,0.078,$38.56,0.16,$0.05,0,$291.47,2.657,0.015,0,$210.93,7.029,$195.63,0.933,$33.45,0.1,$1.27,0.003,$3.46,0.041,$75.31,0.71,$26.37,0.026,$31.44,0.084,$0.41,0.004,$1.13,0.011,$9.34,0.141,$46.10,1.218,$28.60,0.608,$68.93,3.106,$102.72,0.858,$188.75,1.799,0.005,0.009,0.01,0.011,0.012,0.012,0.013,0.013,0.013,0.013,$112.59,0.77,$64.70,0.46,$37.57,0.28,$22.38,0.17,$13.67,0.11,$8.55,0.07,$5.52,0.05,$3.70,0.03,$2.53,0.02,$1.75,0.02
"$9,800",0.12%,"$2,822.56","$9,750.73",$214.81,0.122,$19.33,0.006,$191.80,1.241,$147.67,1.002,$79.37,0.758,$58.31,0.11,$1.56,0.016,$55.79,1.366,$132.65,1.866,$97.95,3.723,$100.85,0.807,$53.23,0.563,$8.84,0.078,$38.78,0.17,$0.05,0,$293.68,2.667,0.015,0,$211.78,7.049,$197.33,0.936,$33.86,0.101,$1.29,0.003,$3.52,0.042,$75.85,0.717,$26.70,0.026,$31.61,0.084,$0.41,0.004,$1.15,0.011,$9.44,0.142,$46.35,1.224,$28.79,0.611,$69.16,3.112,$104.36,0.864,$189.32,1.803,0.005,0.009,0.011,0.012,0.012,0.013,0.013,0.013,0.013,0.014,$112.85,0.77,$64.90,0.46,$37.71,0.28,$22.48,0.17,$13.75,0.11,$8.60,0.07,$5.55,0.05,$3.73,0.03,$2.55,0.02,$1.77,0.02
"$9,900",0.12%,"$2,835.23","$9,850.37",$216.47,0.123,$19.81,0.006,$192.06,1.243,$148.32,1.005,$79.91,0.763,$58.78,0.111,$1.58,0.016,$56.10,1.371,$132.96,1.869,$98.34,3.732,$101.18,0.809,$53.36,0.565,$8.86,0.078,$38.96,0.17,$0.05,0,$295.86,2.677,0.015,0,$212.75,7.067,$199.24,0.94,$34.17,0.101,$1.32,0.003,$3.58,0.042,$76.33,0.721,$26.99,0.026,$31.79,0.085,$0.42,0.004,$1.15,0.012,$9.53,0.142,$46.58,1.229,$28.98,0.614,$69.36,3.118,$105.97,0.87,$189.89,1.807,0.005,0.009,0.011,0.012,0.012,0.013,0.013,0.013,0.014,0.014,$113.07,0.77,$65.08,0.46,$37.84,0.28,$22.57,0.17,$13.81,0.11,$8.64,0.07,$5.58,0.05,$3.74,0.03,$2.56,0.02,$1.78,0.02
"$10,000",0.11%,"$2,847.80","$9,949.20",$218.00,0.124,$20.37,0.006,$192.30,1.245,$148.78,1.008,$80.40,0.767,$59.23,0.111,$1.59,0.016,$56.36,1.376,$133.30,1.871,$98.66,3.74,$101.54,0.811,$53.53,0.566,$8.87,0.078,$39.14,0.17,$0.05,0,$297.79,2.685,0.016,0,$213.45,7.084,$201.11,0.943,$34.40,0.102,$1.37,0.003,$3.69,0.043,$76.71,0.724,$27.23,0.026,$31.99,0.085,$0.43,0.004,$1.16,0.012,$9.61,0.143,$46.75,1.233,$29.12,0.616,$69.54,3.125,$107.39,0.875,$190.40,1.81,0.005,0.009,0.011,0.012,0.013,0.013,0.013,0.014,0.014,0.014,$113.26,0.77,$65.23,0.46,$37.95,0.28,$22.66,0.17,$13.87,0.11,$8.69,0.07,$5.62,0.05,$3.77,0.03,$2.58,0.02,$1.79,0.02
"$10,100",0.10%,"$2,860.26","$10,049.52",$219.61,0.124,$20.84,0.006,$192.54,1.246,$149.31,1.011,$80.82,0.77,$59.72,0.112,$1.62,0.016,$56.71,1.383,$133.61,1.874,$99.01,3.748,$101.91,0.813,$53.69,0.568,$8.89,0.078,$39.33,0.17,$0.05,0,$299.53,2.694,0.016,0,$214.17,7.1,$202.71,0.947,$34.64,0.102,$1.39,0.003,$3.72,0.043,$77.09,0.727,$27.55,0.027,$32.17,0.086,$0.44,0.004,$1.18,0.012,$9.69,0.144,$47.01,1.239,$29.27,0.618,$69.74,3.13,$108.63,0.88,$190.90,1.814,0.005,0.009,0.011,0.012,0.013,0.013,0.014,0.014,0.014,0.014,$113.47,0.77,$65.39,0.46,$38.08,0.28,$22.75,0.17,$13.94,0.11,$8.74,0.07,$5.65,0.05,$3.79,0.03,$2.59,0.02,$1.81,0.02
"$10,200",0.11%,"$2,872.61","$10,150.65",$221.48,0.125,$21.39,0.006,$192.84,1.248,$149.82,1.015,$81.25,0.774,$60.08,0.113,$1.62,0.016,$57.01,1.389,$133.96,1.876,$99.35,3.756,$102.18,0.815,$53.80,0.569,$8.92,0.078,$39.46,0.17,$0.05,0,$301.41,2.702,0.016,0,$214.88,7.115,$204.62,0.951,$34.86,0.103,$1.40,0.004,$3.74,0.043,$77.51,0.731,$27.76,0.027,$32.32,0.086,$0.44,0.004,$1.18,0.012,$9.77,0.145,$47.23,1.244,$29.41,0.62,$69.95,3.136,$109.95,0.885,$191.45,1.818,0.005,0.009,0.011,0.012,0.013,0.013,0.014,0.014,0.014,0.014,$113.72,0.77,$65.59,0.46,$38.22,0.28,$22.85,0.17,$14.01,0.11,$8.79,0.07,$5.68,0.05,$3.81,0.03,$2.61,0.02,$1.82,0.02
"$10,300",0.11%,"$2,884.86","$10,251.01",$223.16,0.125,$21.91,0.006,$193.11,1.25,$150.43,1.019,$81.69,0.778,$60.44,0.113,$1.64,0.016,$57.29,1.395,$134.31,1.879,$99.73,3.765,$102.63,0.818,$53.95,0.571,$8.94,0.078,$39.75,0.17,$0.05,0,$303.79,2.712,0.016,0,$215.62,7.131,$206.66,0.955,$35.09,0.103,$1.41,0.004,$3.82,0.044,$77.87,0.734,$27.99,0.027,$32.45,0.086,$0.45,0.004,$1.19,0.012,$9.84,0.146,$47.45,1.249,$29.55,0.622,$70.18,3.143,$111.68,0.89,$192.11,1.822,0.005,0.009,0.011,0.012,0.013,0.014,0.014,0.014,0.014,0.015,$113.96,0.78,$65.79,0.47,$38.37,0.28,$22.95,0.17,$14.08,0.11,$8.83,0.07,$5.71,0.05,$3.83,0.03,$2.62,0.02,$1.82,0.02
"$10,400",0.11%,"$2,897.00","$10,350.49",$224.63,0.126,$22.48,0.006,$193.38,1.251,$150.99,1.021,$82.08,0.782,$60.88,0.114,$1.66,0.017,$57.63,1.401,$134.71,1.882,$100.08,3.773,$103.00,0.82,$54.09,0.572,$8.96,0.079,$39.96,0.17,$0.05,0,$305.89,2.723,0.016,0,$216.44,7.148,$208.44,0.958,$35.37,0.103,$1.42,0.004,$3.89,0.044,$78.18,0.737,$28.27,0.027,$32.61,0.087,$0.45,0.004,$1.21,0.012,$9.97,0.147,$47.66,1.254,$29.74,0.625,$70.34,3.148,$113.23,0.897,$192.66,1.826,0.005,0.01,0.012,0.013,0.013,0.014,0.014,0.014,0.015,0.015,$114.19,0.78,$65.97,0.47,$38.50,0.28,$23.05,0.17,$14.15,0.11,$8.88,0.07,$5.74,0.05,$3.86,0.03,$2.64,0.02,$1.84,0.02
"$10,500",0.10%,"$2,909.04","$10,451.44",$226.18,0.126,$23.02,0.006,$193.61,1.253,$151.50,1.025,$82.49,0.785,$61.21,0.115,$1.69,0.017,$57.94,1.406,$135.02,1.884,$100.41,3.781,$103.35,0.822,$54.22,0.573,$8.98,0.079,$40.15,0.17,$0.05,0,$307.79,2.731,0.017,0,$217.01,7.162,$210.23,0.962,$35.71,0.104,$1.44,0.004,$3.92,0.045,$78.57,0.741,$28.43,0.027,$32.78,0.087,$0.45,0.004,$1.24,0.012,$10.10,0.148,$47.84,1.258,$29.89,0.627,$70.52,3.154,$114.57,0.902,$193.22,1.83,0.005,0.01,0.012,0.013,0.013,0.014,0.014,0.015,0.015,0.015,$114.39,0.78,$66.12,0.47,$38.61,0.28,$23.13,0.17,$14.21,0.11,$8.92,0.07,$5.78,0.05,$3.88,0.03,$2.66,0.02,$1.85,0.02
"$10,600",0.10%,"$2,920.97","$10,549.26",$227.72,0.127,$23.58,0.006,$193.87,1.255,$152.01,1.027,$82.99,0.789,$61.62,0.115,$1.71,0.017,$58.29,1.413,$135.36,1.886,$100.74,3.789,$103.68,0.824,$54.37,0.575,$9.01,0.079,$40.31,0.17,$0.05,0,$309.53,2.74,0.017,0,$217.75,7.177,$211.99,0.965,$36.06,0.104,$1.47,0.004,$4.03,0.045,$78.96,0.744,$28.68,0.027,$32.95,0.088,$0.46,0.004,$1.25,0.013,$10.23,0.15,$48.06,1.263,$30.04,0.629,$70.70,3.16,$115.78,0.907,$193.75,1.834,0.006,0.01,0.012,0.013,0.014,0.014,0.014,0.015,0.015,0.015,$114.61,0.78,$66.29,0.47,$38.73,0.28,$23.22,0.18,$14.27,0.11,$8.96,0.07,$5.80,0.05,$3.90,0.03,$2.67,0.02,$1.86,0.02
"$10,700",0.10%,"$2,932.81","$10,650.85",$229.34,0.127,$24.26,0.006,$194.10,1.256,$152.54,1.031,$83.36,0.792,$62.00,0.116,$1.73,0.017,$58.53,1.417,$135.57,1.888,$101.05,3.796,$103.97,0.826,$54.49,0.576,$9.03,0.079,$40.45,0.17,$0.05,0,$311.59,2.749,0.017,0,$218.46,7.19,$213.82,0.968,$36.34,0.105,$1.54,0.004,$4.07,0.046,$79.29,0.747,$28.88,0.028,$33.12,0.088,$0.46,0.004,$1.27,0.013,$10.31,0.15,$48.22,1.267,$30.16,0.631,$70.89,3.165,$117.35,0.912,$194.23,1.837,0.006,0.01,0.012,0.013,0.014,0.014,0.015,0.015,0.015,0.015,$114.80,0.78,$66.44,0.47,$38.85,0.28,$23.31,0.18,$14.33,0.11,$9.01,0.07,$5.84,0.05,$3.93,0.03,$2.69,0.03,$1.88,0.02
"$10,800",0.09%,"$2,944.55","$10,750.27",$230.84,0.128,$24.85,0.006,$194.34,1.258,$153.12,1.034,$83.64,0.795,$62.36,0.116,$1.74,0.017,$58.83,1.423,$135.85,1.891,$101.35,3.804,$104.27,0.828,$54.61,0.577,$9.05,0.079,$40.61,0.17,$0.05,0,$313.54,2.757,0.017,0,$219.26,7.205,$215.31,0.972,$36.74,0.105,$1.56,0.004,$4.08,0.046,$79.57,0.749,$29.08,0.028,$33.28,0.088,$0.46,0.004,$1.28,0.013,$10.39,0.151,$48.44,1.272,$30.30,0.633,$71.05,3.17,$118.77,0.917,$194.76,1.84,0.006,0.01,0.012,0.013,0.014,0.015,0.015,0.015,0.015,0.016,$115.00,0.78,$66.60,0.47,$38.98,0.29,$23.40,0.18,$14.40,0.11,$9.06,0.07,$5.88,0.05,$3.96,0.03,$2.71,0.03,$1.89,0.02
"$10,900",0.10%,"$2,956.20","$10,851.96",$232.30,0.128,$25.55,0.007,$194.60,1.259,$153.56,1.037,$84.12,0.8,$62.78,0.117,$1.74,0.017,$59.16,1.43,$136.12,1.893,$101.68,3.811,$104.63,0.83,$54.75,0.579,$9.08,0.08,$40.80,0.17,$0.05,0,$315.54,2.765,0.017,0,$219.98,7.22,$217.24,0.975,$37.02,0.106,$1.56,0.004,$4.11,0.046,$80.01,0.754,$29.33,0.028,$33.45,0.089,$0.46,0.004,$1.28,0.013,$10.49,0.152,$48.67,1.277,$30.46,0.635,$71.22,3.176,$120.25,0.922,$195.30,1.843,0.006,0.01,0.012,0.014,0.014,0.015,0.015,0.015,0.016,0.016,$115.24,0.78,$66.79,0.47,$39.13,0.29,$23.52,0.18,$14.50,0.11,$9.14,0.07,$5.94,0.05,$4.01,0.04,$2.75,0.03,$1.93,0.02
